# vehicle id = 4
# random fix= 0.46365358
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    129.60,         2,         0,    1090.6,   1946.15,    17.309,  -0.00000,  -0.00000,   393.563,  17.30898,     -1.00,  0.973099,         3, 0.00000
    129.80,         2,         0,    1094.1,   1949.61,    17.309,  -0.00000,  -0.00000,   390.101,  17.30898,     -1.00,  0.973099,         3, 0.00000
    130.00,         2,         0,    1097.5,   1953.07,    17.309,  -0.00000,  -0.00000,   386.640,  17.30898,     -1.00,  0.973099,         3, 0.00000
    130.20,         2,         0,    1101.0,   1956.53,    17.309,  -0.00000,  -0.00000,   383.178,  17.30898,     -1.00,  0.973099,         3, 0.00000
    130.40,         2,         0,    1104.5,   1959.99,    17.309,  -0.00000,  -0.00000,   379.716,  17.30898,     -1.00,  0.973099,         3, 0.00000
    130.60,         2,         0,    1107.9,   1963.46,    17.309,  -0.00000,  -0.00000,   376.254,  17.30898,     -1.00,  0.973099,         3, 0.00000
    130.80,         2,         0,    1111.4,   1966.92,    17.309,  -0.00000,  -0.00000,   372.792,  17.30898,     -1.00,  0.973099,         3, 0.00000
    131.00,         2,         0,    1114.8,   1970.38,    17.309,  -0.00000,  -0.00000,   369.331,  17.30898,     -1.00,  0.973099,         3, 0.00000
    131.20,         2,         0,    1118.3,   1973.84,    17.309,  -0.00000,  -0.00000,   365.869,  17.30898,     -1.00,  0.973099,         3, 0.00000
    131.40,         2,         0,    1121.8,   1977.30,    17.309,  -0.00000,  -0.00000,   362.407,  17.30898,     -1.00,  0.973099,         3, 0.00000
    131.60,         2,         0,    1125.2,   1980.77,    17.309,  -0.00000,  -0.00000,   358.945,  17.30898,     -1.00,  0.973099,         3, 0.00000
    131.80,         2,         0,    1128.7,   1984.23,    17.309,  -0.00000,  -0.00000,   355.483,  17.30898,     -1.00,  0.973099,         3, 0.00000
    132.00,         2,         0,    1132.2,   1987.69,    17.309,  -0.00000,  -0.00000,   352.022,  17.30898,     -1.00,  0.973099,         3, 0.00000
    132.20,         2,         0,    1135.6,   1991.15,    17.309,  -0.00000,  -0.00000,   348.560,  17.30898,     -1.00,  0.973099,         3, 0.00000
    132.40,         2,         0,    1139.1,   1994.61,    17.309,  -0.00000,  -0.00000,   345.098,  17.30898,     -1.00,  0.973099,         3, 0.00000
    132.60,         2,         0,    1142.5,   1998.07,    17.309,  -0.00000,  -0.00000,   341.636,  17.30898,     -1.00,  0.973099,         3, 0.00000
    132.80,         2,         0,    1146.0,   2001.54,    17.309,  -0.00000,  -0.00000,   338.174,  17.30898,     -1.00,  0.973099,         3, 0.00000
    133.00,         2,         0,    1149.5,   2005.00,    17.309,  -0.00000,  -0.00000,   334.713,  17.30898,     -1.00,  0.973099,         3, 0.00000
    133.20,         2,         0,    1152.9,   2008.46,    17.309,  -0.00000,  -0.00000,   331.251,  17.30898,     -1.00,  0.973099,         3, 0.00000
    133.40,         2,         0,    1156.4,   2011.92,    17.309,  -0.00000,  -0.00000,   327.789,  17.30898,     -1.00,  0.973099,         3, 0.00000
    133.60,         2,         0,    1159.8,   2015.38,    17.309,  -0.00000,  -0.00000,   324.327,  17.30898,     -1.00,  0.973099,         3, 0.00000
    133.80,         2,         0,    1163.3,   2018.84,    17.309,  -0.00000,  -0.00000,   320.865,  17.30898,     -1.00,  0.973099,         3, 0.00000
    134.00,         2,         0,    1166.8,   2022.31,    17.309,  -0.00000,  -0.00000,   317.404,  17.30898,     -1.00,  0.973099,         3, 0.00000
    134.20,         2,         0,    1170.2,   2025.77,    17.309,  -0.00000,  -0.00000,   313.942,  17.30898,     -1.00,  0.973099,         3, 0.00000
    134.40,         2,         0,    1173.7,   2029.23,    17.309,  -0.00000,  -0.00000,   310.480,  17.30898,     -1.00,  0.973099,         3, 0.00000
    134.60,         2,         0,    1177.2,   2032.69,    17.309,  -0.00000,  -0.00000,   307.018,  17.30898,     -1.00,  0.973099,         3, 0.00000
    134.80,         2,         0,    1180.6,   2036.15,    17.309,  -0.00000,  -0.00000,   303.557,  17.30898,     -1.00,  0.973099,         3, 0.00000
    135.00,         2,         0,    1184.1,   2039.62,    17.309,  -0.00000,  -0.00000,   300.095,  17.30898,     -1.00,  0.973099,         3, 0.00000
    135.20,         2,         0,    1187.5,   2043.08,    17.309,  -0.00000,  -0.00000,   296.633,  17.30898,     -1.00,  0.973099,         3, 0.00000
    135.40,         2,         0,    1191.0,   2046.54,    17.309,  -0.00000,  -0.00000,   293.171,  17.30898,     -1.00,  0.973099,         3, 0.00000
    135.60,         2,         0,    1194.5,   2050.00,    17.309,  -0.00000,  -0.00000,   289.709,  17.30898,     -1.00,  0.973099,         3, 0.00000
    135.80,         2,         0,    1197.9,   2053.46,    17.309,  -0.00000,  -0.00000,   286.248,  17.30898,     -1.00,  0.973099,         3, 0.00000
    136.00,         2,         0,    1201.4,   2056.92,    17.309,  -0.00000,  -0.00000,   282.786,  17.30898,     -1.00,  0.973099,         3, 0.00000
    136.20,         2,         0,    1204.9,   2060.39,    17.309,  -0.00000,  -0.00000,   279.324,  17.30898,     -1.00,  0.973099,         3, 0.00000
    136.40,         2,         0,    1208.3,   2063.85,    17.309,  -0.00000,  -0.00000,   275.862,  17.30898,     -1.00,  0.973099,         3, 0.00000
    136.60,         2,         0,    1211.8,   2067.31,    17.309,  -0.00000,  -0.00000,   272.400,  17.30898,     -1.00,  0.973099,         3, 0.00000
    136.80,         2,         0,    1215.2,   2070.77,    17.309,  -0.00000,  -0.00000,   268.939,  17.30898,     -1.00,  0.973099,         3, 0.00000
    137.00,         2,         0,    1218.7,   2074.23,    17.309,  -0.00000,  -0.00000,   265.477,  17.30898,     -1.00,  0.973099,         3, 0.00000
    137.20,         2,         0,    1222.2,   2077.70,    17.309,  -0.00000,  -0.00000,   262.015,  17.30898,     -1.00,  0.973099,         3, 0.00000
    137.40,         2,         0,    1225.6,   2081.16,    17.309,  -0.00000,  -0.00000,   258.553,  17.30898,     -1.00,  0.973099,         3, 0.00000
    137.60,         2,         0,    1229.1,   2084.62,    17.309,  -0.00000,  -0.00000,   255.091,  17.30898,     -1.00,  0.973099,         3, 0.00000
    137.80,         2,         0,    1232.5,   2088.08,    17.309,  -0.00000,  -0.00000,   251.630,  17.30898,     -1.00,  0.973099,         3, 0.00000
    138.00,         2,         0,    1236.0,   2091.54,    17.309,  -0.00000,  -0.00000,   248.168,  17.30898,     -1.00,  0.973099,         3, 0.00000
    138.20,         2,         0,    1239.5,   2095.00,    17.309,  -0.00000,  -0.00000,   244.706,  17.30898,     -1.00,  0.973099,         3, 0.00000
    138.40,         2,         0,    1242.9,   2098.47,    17.309,  -0.00000,  -0.00000,   241.244,  17.30898,     -1.00,  0.973099,         3, 0.00000
    138.60,         2,         0,    1246.4,   2101.93,    17.309,  -0.00000,  -0.00000,   237.782,  17.30898,     -1.00,  0.973099,         3, 0.00000
    138.80,         2,         0,    1249.9,   2105.39,    17.309,  -0.00000,  -0.00000,   234.321,  17.30898,     -1.00,  0.973099,         3, 0.00000
    139.00,         2,         0,    1253.3,   2108.85,    17.309,  -0.00000,  -0.00000,   230.859,  17.30898,     -1.00,  0.973099,         3, 0.00000
    139.20,         2,         0,    1256.8,   2112.31,    17.309,  -0.00000,  -0.00000,   227.397,  17.30898,     -1.00,  0.973099,         3, 0.00000
    139.40,         2,         0,    1260.2,   2115.78,    17.309,  -0.00000,  -0.00000,   223.935,  17.30898,     -1.00,  0.973099,         3, 0.00000
    139.60,         2,         0,    1263.7,   2119.24,    17.309,  -0.00000,  -0.00000,   220.473,  17.30898,     -1.00,  0.973099,         3, 0.00000
    139.80,         2,         0,    1267.2,   2122.70,    17.309,  -0.00000,  -0.00000,   217.012,  17.30898,     -1.00,  0.973099,         3, 0.00000
    140.00,         2,         0,    1270.6,   2126.16,    17.309,  -0.00000,  -0.00000,   213.551,  17.29971,     -1.00,  0.973099,         3, 0.00000
    140.20,         2,         0,    1274.1,   2129.62,    17.309,  -0.00000,  -0.00000,   210.092,  17.28805,     -1.00,  0.973099,         3, 0.00000
    140.40,         2,         0,    1277.6,   2133.08,    17.309,  -0.00000,  -0.00000,   206.637,  17.26623,     -1.00,  0.973099,         3, 0.00000
    140.60,         2,         0,    1281.0,   2136.55,    17.309,  -0.00000,  -0.00000,   203.187,  17.22905,     -1.00,  0.973099,         3, 0.00000
    140.80,         2,         0,    1284.5,   2140.01,    17.309,  -0.00000,  -0.00000,   199.747,  17.17382,     -1.00,  0.973099,         3, 0.00000
    141.00,         2,         0,    1287.9,   2143.47,    17.309,  -0.00000,  -0.00000,   196.319,  17.09981,     -1.00,  0.973099,         3, 0.00000
    141.20,         2,         0,    1291.4,   2146.93,    17.309,  -0.00000,  -0.00000,   192.909,  17.00768,     -1.00,  0.973099,         3, 0.00000
    141.40,         2,         0,    1294.9,   2150.39,    17.309,  -0.00000,  -0.00000,   189.518,  16.89886,     -1.00,  0.973099,         3, 0.00000
    141.60,         2,         0,    1298.3,   2153.85,    17.309,  -0.00000,  -0.00000,   186.151,  16.77514,     -1.00,  0.973099,         3, 0.00000
    141.80,         2,         0,    1301.8,   2157.32,    17.309,  -0.00000,  -0.00000,   182.809,  16.63832,     -1.00,  0.973099,         3, 0.00000
    142.00,         2,         0,    1305.2,   2160.78,    17.309,  -0.00000,  -0.00000,   179.496,  16.49012,     -1.00,  0.973099,         3, 0.00000
    142.20,         2,         0,    1308.7,   2164.24,    17.309,   0.00000,   0.00000,   176.214,  16.33209,     -1.00,  0.973105,         3, 0.00000
    142.40,         2,         0,    1312.2,   2167.70,    17.309,   0.00004,   0.00004,   172.964,  16.16559,     -1.00,  0.973177,         3, 0.00000
    142.60,         2,         0,    1315.6,   2171.16,    17.309,   0.00012,   0.00012,   169.749,  15.99178,     -1.00,  0.973360,         3, 0.00000
    142.80,         2,         0,    1319.1,   2174.63,    17.309,   0.00026,   0.00026,   166.568,  15.81167,     -1.00,  0.973661,         3, 0.00000
    143.00,         2,         0,    1322.6,   2178.09,    17.309,   0.00044,   0.00044,   163.425,  15.62610,     -1.00,  0.974068,         3, 0.00000
    143.20,         2,         0,    1326.0,   2181.55,    17.309,   0.00067,   0.00067,   160.318,  15.43580,     -1.00,  0.974562,         3, 0.00000
    143.40,         2,         0,    1329.5,   2185.01,    17.309,   0.00092,   0.00092,   157.251,  15.24137,     -1.00,  0.975126,         3, 0.00000
    143.60,         2,         0,    1332.9,   2188.47,    17.310,   0.00120,   0.00120,   154.222,  15.04333,     -1.00,  0.975744,         3, 0.00000
    143.80,         2,         0,    1336.4,   2191.94,    17.310,   0.00150,   0.00150,   151.234,  14.84212,     -1.00,  0.976403,         3, 0.00000
    144.00,         2,         0,    1339.9,   2195.40,    17.310,   0.00181,   0.00181,   148.286,  14.63813,     -1.00,  0.977095,         3, 0.00000
    144.20,         2,         0,    1343.3,   2198.86,    17.311,   0.00213,   0.00213,   145.379,  14.43167,     -1.00,  0.977812,         3, 0.00000
    144.40,         2,         0,    1346.8,   2202.32,    17.311,   0.00246,   0.00246,   142.513,  14.22302,     -1.00,  0.978552,         3, 0.00000
    144.60,         2,         0,    1350.3,   2205.78,    17.312,   0.00279,   0.00279,   139.690,  14.01243,     -1.00,  0.979311,         3, 0.00000
    144.80,         2,         0,    1353.7,   2209.25,    17.312,   0.00313,   0.00313,   136.908,  13.80011,     -1.00,  0.980089,         3, 0.00000
    145.00,         2,         0,    1357.2,   2212.71,    17.313,   0.00348,   0.00348,   134.170,  13.58626,     -1.00,  0.980885,         3, 0.00000
    145.20,         2,         0,    1360.6,   2216.17,    17.314,   0.00383,   0.00383,   131.474,  13.37102,     -1.00,  0.981701,         3, 0.00000
    145.40,         2,         0,    1364.1,   2219.63,    17.315,   0.00419,   0.00419,   128.821,  13.15456,     -1.00,  0.982538,         3, 0.00000
    145.60,         2,         0,    1367.6,   2223.10,    17.316,   0.00456,   0.00456,   126.212,  12.93701,     -1.00,  0.983398,         3, 0.00000
    145.80,         2,         0,    1371.0,   2226.56,    17.317,   0.00494,   0.00494,   123.647,  12.71848,     -1.00,  0.984282,         3, 0.00000
    146.00,         2,         0,    1374.5,   2230.02,    17.318,   0.00533,   0.00533,   121.125,  12.49908,     -1.00,  0.985193,         3, 0.00000
    146.20,         2,         0,    1378.0,   2233.49,    17.319,   0.00573,   0.00573,   118.647,  12.27892,     -1.00,  0.986133,         3, 0.00000
    146.40,         2,         0,    1381.4,   2236.95,    17.320,   0.00614,   0.00614,   116.213,  12.05808,     -1.00,  0.987104,         3, 0.00000
    146.60,         2,         0,    1384.9,   2240.42,    17.321,   0.00656,   0.00656,   113.824,  11.83666,     -1.00,  0.988109,         3, 0.00000
    146.80,         2,         0,    1388.3,   2243.88,    17.323,   0.00700,   0.00700,   111.479,  11.61474,     -1.00,  0.989148,         3, 0.00000
    147.00,         2,         0,    1391.8,   2247.34,    17.324,   0.00745,   0.00745,   109.178,  11.39239,     -1.00,  0.990223,         3, 0.00000
    147.20,         2,         0,    1395.3,   2250.81,    17.326,   0.00791,   0.00791,   106.922,  11.16968,     -1.00,  0.991337,         3, 0.00000
    147.40,         2,         0,    1398.7,   2254.28,    17.328,   0.00839,   0.00839,   104.710,  10.94670,     -1.00,  0.992490,         3, 0.00000
    147.60,         2,         0,    1402.2,   2257.74,    17.329,   0.00888,   0.00888,   102.543,  10.72349,     -1.00,  0.993683,         3, 0.00000
    147.80,         2,         0,    1405.7,   2261.21,    17.331,   0.00939,   0.00939,   100.421,  10.50014,     -1.00,  0.994916,         3, 0.00000
    148.00,         2,         0,    1409.1,   2264.67,    17.333,   0.00992,   0.00992,    98.343,  10.27670,     -1.00,  0.996190,         3, 0.00000
    148.20,         2,         0,    1412.6,   2268.14,    17.335,   0.01046,   0.01046,    96.310,  10.05325,     -1.00,  0.997505,         3, 0.00000
    148.40,         2,         0,    1416.1,   2271.61,    17.338,   0.01101,   0.01101,    94.322,   9.82984,     -1.00,  0.998858,         3, 0.00000
    148.60,         2,         0,    1419.5,   2275.08,    17.340,   0.01158,   0.01158,    92.378,   9.60653,     -1.00,  1.000249,         3, 0.00000
    148.80,         2,         0,    1423.0,   2278.54,    17.342,   0.01216,   0.01216,    90.479,   9.38339,     -1.00,  1.001675,         3, 0.00000
    149.00,         2,         0,    1426.5,   2282.01,    17.345,   0.01275,   0.01275,    88.625,   9.16049,     -1.00,  1.003135,         3, 0.00000
    149.20,         2,         0,    1429.9,   2285.48,    17.347,   0.01335,   0.01335,    86.815,   8.93787,     -1.00,  1.004624,         3, 0.00000
    149.40,         2,         0,    1433.4,   2288.95,    17.350,   0.01396,   0.01396,    85.050,   8.71561,     -1.00,  1.006139,         3, 0.00000
    149.60,         2,         0,    1436.9,   2292.42,    17.353,   0.01458,   0.01458,    83.329,   8.49377,     -1.00,  1.007675,         3, 0.00000
    149.80,         2,         0,    1440.4,   2295.89,    17.356,   0.01519,   0.01519,    81.652,   8.27241,     -1.00,  1.009225,         3, 0.00000
    150.00,         2,         0,    1443.8,   2299.36,    17.359,   0.01581,   0.01581,    80.020,   8.05159,     -1.00,  1.010785,         3, 0.00000
    150.20,         2,         0,    1447.3,   2302.84,    17.363,   0.01642,   0.01642,    78.431,   7.83138,     -1.00,  1.012345,         3, 0.00000
    150.40,         2,         0,    1450.8,   2306.31,    17.366,   0.01703,   0.01703,    76.887,   7.61184,     -1.00,  1.013899,         3, 0.00000
    150.60,         2,         0,    1454.2,   2309.78,    17.370,   0.01762,   0.01762,    75.387,   7.39303,     -1.00,  1.015438,         3, 0.00000
    150.80,         2,         0,    1457.7,   2313.26,    17.373,   0.01820,   0.01820,    73.930,   7.17502,     -1.00,  1.016951,         3, 0.00000
    151.00,         2,         0,    1461.2,   2316.73,    17.377,   0.01876,   0.01876,    72.517,   6.95787,     -1.00,  1.018428,         3, 0.00000
    151.20,         2,         0,    1464.7,   2320.21,    17.381,   0.01929,   0.01929,    71.147,   6.74164,     -1.00,  1.019858,         3, 0.00000
    151.40,         2,         0,    1468.2,   2323.68,    17.385,   0.01979,   0.01979,    69.820,   6.52640,     -1.00,  1.021228,         3, 0.00000
    151.60,         2,         0,    1471.6,   2327.16,    17.389,   0.02025,   0.02025,    68.536,   6.31221,     -1.00,  1.022526,         3, 0.00000
    151.80,         2,         0,    1475.1,   2330.64,    17.393,   0.02068,   0.02068,    67.295,   6.09914,     -1.00,  1.023738,         3, 0.00000
    152.00,         2,         0,    1478.6,   2334.12,    17.397,   0.02105,   0.02105,    66.096,   5.88724,     -1.00,  1.024851,         3, 0.00000
    152.20,         2,         0,    1482.1,   2337.60,    17.401,   0.02137,   0.02137,    64.940,   5.67658,     -1.00,  1.025850,         3, 0.00000
    152.40,         2,         0,    1485.5,   2341.08,    17.406,   0.02163,   0.02163,    63.825,   5.46722,     -1.00,  1.026720,         3, 0.00000
    152.60,         2,         0,    1489.0,   2344.56,    17.410,   0.02182,   0.02182,    62.753,   5.25922,     -1.00,  1.027449,         3, 0.00000
    152.80,         2,         0,    1492.5,   2348.04,    17.415,   0.02194,   0.02194,    61.722,   5.05264,     -1.00,  1.028020,         3, 0.00000
    153.00,         2,         0,    1496.0,   2351.53,    17.419,   0.02198,   0.02198,    60.732,   4.84754,     -1.00,  1.028420,         3, 0.00000
    153.20,         2,         0,    1499.5,   2355.01,    17.423,   0.02194,   0.02194,    59.782,   4.64397,     -1.00,  1.028636,         3, 0.00000
    153.40,         2,         0,    1503.0,   2358.50,    17.428,   0.02181,   0.02181,    58.874,   4.44200,     -1.00,  1.028655,         3, 0.00000
    153.60,         2,         0,    1506.4,   2361.98,    17.432,   0.02158,   0.02158,    58.005,   4.24167,     -1.00,  1.028464,         3, 0.00000
    153.80,         2,         0,    1509.9,   2365.47,    17.436,   0.02126,   0.02126,    57.177,   4.04303,     -1.00,  1.028054,         3, 0.00000
    154.00,         2,         0,    1513.4,   2368.96,    17.440,   0.02083,   0.02083,    56.388,   3.84615,     -1.00,  1.027415,         3, 0.00000
    154.20,         2,         0,    1516.9,   2372.45,    17.444,   0.02030,   0.02030,    55.638,   3.65108,     -1.00,  1.026539,         3, 0.00000
    154.40,         2,         0,    1520.4,   2375.93,    17.448,   0.01967,   0.01967,    54.927,   3.45785,     -1.00,  1.025422,         3, 0.00000
    154.60,         2,         0,    1523.9,   2379.42,    17.452,   0.01892,   0.01892,    54.255,   3.26653,     -1.00,  1.024059,         3, 0.00000
    154.80,         2,         0,    1527.4,   2382.92,    17.456,   0.01807,   0.01807,    53.621,   3.07715,     -1.00,  1.022449,         3, 0.00000
    155.00,         2,         0,    1530.9,   2386.41,    17.459,   0.01711,   0.01711,    53.024,   2.88976,     -1.00,  1.020593,         3, 0.00000
    155.20,         2,         0,    1534.4,   2389.90,    17.462,   0.01605,   0.01605,    52.465,   2.70441,     -1.00,  1.018496,         3, 0.00000
    155.40,         2,         0,    1537.9,   2393.39,    17.465,   0.01489,   0.01489,    51.942,   2.52114,     -1.00,  1.016163,         3, 0.00000
    155.60,         2,         0,    1541.4,   2396.89,    17.468,   0.01364,   0.01364,    51.456,   2.33999,     -1.00,  1.013604,         3, 0.00000
    155.80,         2,         0,    1544.8,   2400.38,    17.471,   0.01229,   0.01229,    51.006,   2.16100,     -1.00,  1.010831,         3, 0.00000
    156.00,         2,         0,    1548.3,   2403.87,    17.473,   0.01086,   0.01086,    50.591,   1.98422,     -1.00,  1.007857,         3, 0.00000
    156.20,         2,         0,    1551.8,   2407.37,    17.475,   0.00936,   0.00936,    50.212,   1.80968,     -1.00,  1.004700,         3, 0.00000
    156.40,         2,         0,    1555.3,   2410.86,    17.476,   0.00779,   0.00779,    49.867,   1.63742,     -1.00,  1.001380,         3, 0.00000
    156.60,         2,         0,    1558.8,   2414.36,    17.477,   0.00617,   0.00617,    49.557,   1.46748,     -1.00,  0.997919,         3, 0.00000
    156.80,         2,         0,    1562.3,   2417.85,    17.478,   0.00450,   0.00450,    49.280,   1.29990,     -1.00,  0.994339,         3, 0.00000
    157.00,         2,         0,    1565.8,   2421.35,    17.479,   0.00280,   0.00280,    49.036,   1.13471,     -1.00,  0.990667,         3, 0.00000
    157.20,         2,         0,    1569.3,   2424.85,    17.479,   0.00107,   0.00107,    48.826,   0.97195,     -1.00,  0.986929,         3, 0.00000
    157.40,         2,         0,    1572.8,   2428.34,    17.479,  -0.00065,  -0.00065,    48.647,   0.81165,     -1.00,  0.983152,         3, 0.00000
    157.60,         2,         0,    1576.3,   2431.84,    17.479,  -0.00238,  -0.00238,    48.501,   0.65386,     -1.00,  0.979366,         3, 0.00000
    157.80,         2,         0,    1579.8,   2435.33,    17.478,  -0.00408,  -0.00408,    48.386,   0.49860,     -1.00,  0.975598,         3, 0.00000
    158.00,         2,         0,    1583.3,   2438.83,    17.477,  -0.00576,  -0.00576,    48.301,   0.34591,     -1.00,  0.971877,         3, 0.00000
    158.20,         2,         0,    1586.8,   2442.32,    17.475,  -0.00739,  -0.00739,    48.247,   0.19582,     -1.00,  0.968231,         3, 0.00000
    158.40,         2,         0,    1590.3,   2445.82,    17.473,  -0.00897,  -0.00897,    48.223,   0.04837,     -1.00,  0.964684,         3, 0.00000
    158.60,         2,         0,    1593.8,   2449.31,    17.471,  -0.01048,  -0.01048,    48.227,  -0.09641,     -1.00,  0.961264,         3, 0.00000
    158.80,         2,         0,    1597.3,   2452.81,    17.469,  -0.01191,  -0.01191,    48.261,  -0.23850,     -1.00,  0.958018,         3, 0.00000
    159.00,         2,         0,    1600.8,   2456.30,    17.466,  -0.01320,  -0.01320,    48.323,  -0.37785,     -1.00,  0.955043,         3, 0.00000
    159.20,         2,         0,    1604.3,   2459.79,    17.463,  -0.01436,  -0.01436,    48.412,  -0.51443,     -1.00,  0.952341,         3, 0.00000
    159.40,         2,         0,    1607.8,   2463.29,    17.460,  -0.01539,  -0.01539,    48.528,  -0.64821,     -1.00,  0.949903,         3, 0.00000
    159.60,         2,         0,    1611.2,   2466.78,    17.457,  -0.01630,  -0.01630,    48.671,  -0.77916,     -1.00,  0.947722,         3, 0.00000
    159.80,         2,         0,    1614.7,   2470.27,    17.454,  -0.01709,  -0.01709,    48.839,  -0.90727,     -1.00,  0.945790,         3, 0.00000
    160.00,         2,         0,    1618.2,   2473.76,    17.450,  -0.01777,  -0.01777,    49.033,  -1.03251,     -1.00,  0.944097,         3, 0.00000
    160.20,         2,         0,    1621.7,   2477.25,    17.446,  -0.01834,  -0.01834,    49.252,  -1.15487,     -1.00,  0.942633,         3, 0.00000
    160.40,         2,         0,    1625.2,   2480.74,    17.443,  -0.01880,  -0.01880,    49.495,  -1.27434,     -1.00,  0.941388,         3, 0.00000
    160.60,         2,         0,    1628.7,   2484.23,    17.439,  -0.01916,  -0.01916,    49.762,  -1.39091,     -1.00,  0.940351,         3, 0.00000
    160.80,         2,         0,    1632.2,   2487.71,    17.435,  -0.01944,  -0.01944,    50.051,  -1.50459,     -1.00,  0.939512,         3, 0.00000
    161.00,         2,         0,    1635.7,   2491.20,    17.431,  -0.01962,  -0.01962,    50.363,  -1.61538,     -1.00,  0.938858,         3, 0.00000
    161.20,         2,         0,    1639.2,   2494.69,    17.427,  -0.01972,  -0.01972,    50.697,  -1.72329,     -1.00,  0.938380,         3, 0.00000
    161.40,         2,         0,    1642.6,   2498.17,    17.423,  -0.01975,  -0.01975,    51.052,  -1.82832,     -1.00,  0.938064,         3, 0.00000
    161.60,         2,         0,    1646.1,   2501.65,    17.419,  -0.01971,  -0.01971,    51.428,  -1.93049,     -1.00,  0.937900,         3, 0.00000
    161.80,         2,         0,    1649.6,   2505.14,    17.415,  -0.01960,  -0.01960,    51.824,  -2.02983,     -1.00,  0.937876,         3, 0.00000
    162.00,         2,         0,    1653.1,   2508.62,    17.411,  -0.01943,  -0.01943,    52.240,  -2.12634,     -1.00,  0.937980,         3, 0.00000
    162.20,         2,         0,    1656.6,   2512.10,    17.407,  -0.01921,  -0.01921,    52.674,  -2.22006,     -1.00,  0.938202,         3, 0.00000
    162.40,         2,         0,    1660.0,   2515.58,    17.404,  -0.01895,  -0.01895,    53.127,  -2.31102,     -1.00,  0.938530,         3, 0.00000
    162.60,         2,         0,    1663.5,   2519.06,    17.400,  -0.01864,  -0.01864,    53.598,  -2.39925,     -1.00,  0.938955,         3, 0.00000
    162.80,         2,         0,    1667.0,   2522.54,    17.396,  -0.01829,  -0.01829,    54.087,  -2.48478,     -1.00,  0.939465,         3, 0.00000
    163.00,         2,         0,    1670.5,   2526.02,    17.393,  -0.01791,  -0.01791,    54.592,  -2.56766,     -1.00,  0.940050,         3, 0.00000
    163.20,         2,         0,    1674.0,   2529.50,    17.389,  -0.01750,  -0.01750,    55.114,  -2.64792,     -1.00,  0.940702,         3, 0.00000
    163.40,         2,         0,    1677.4,   2532.98,    17.386,  -0.01707,  -0.01707,    55.651,  -2.72561,     -1.00,  0.941412,         3, 0.00000
    163.60,         2,         0,    1680.9,   2536.45,    17.382,  -0.01661,  -0.01661,    56.204,  -2.80076,     -1.00,  0.942170,         3, 0.00000
    163.80,         2,         0,    1684.4,   2539.93,    17.379,  -0.01614,  -0.01614,    56.771,  -2.87344,     -1.00,  0.942969,         3, 0.00000
    164.00,         2,         0,    1687.9,   2543.41,    17.376,  -0.01566,  -0.01566,    57.353,  -2.94369,     -1.00,  0.943801,         3, 0.00000
    164.20,         2,         0,    1691.3,   2546.88,    17.373,  -0.01517,  -0.01517,    57.948,  -3.01155,     -1.00,  0.944660,         3, 0.00000
    164.40,         2,         0,    1694.8,   2550.36,    17.370,  -0.01467,  -0.01467,    58.557,  -3.07709,     -1.00,  0.945539,         3, 0.00000
    164.60,         2,         0,    1698.3,   2553.83,    17.367,  -0.01417,  -0.01417,    59.179,  -3.14035,     -1.00,  0.946431,         3, 0.00000
    164.80,         2,         0,    1701.8,   2557.30,    17.365,  -0.01367,  -0.01367,    59.813,  -3.20139,     -1.00,  0.947333,         3, 0.00000
    165.00,         2,         0,    1705.2,   2560.78,    17.362,  -0.01317,  -0.01317,    60.459,  -3.26027,     -1.00,  0.948238,         3, 0.00000
    165.20,         2,         0,    1708.7,   2564.25,    17.359,  -0.01267,  -0.01267,    61.117,  -3.31703,     -1.00,  0.949142,         3, 0.00000
    165.40,         2,         0,    1712.2,   2567.72,    17.357,  -0.01218,  -0.01218,    61.786,  -3.37174,     -1.00,  0.950042,         3, 0.00000
    165.60,         2,         0,    1715.7,   2571.19,    17.355,  -0.01169,  -0.01169,    62.465,  -3.42445,     -1.00,  0.950933,         3, 0.00000
    165.80,         2,         0,    1719.1,   2574.66,    17.352,  -0.01122,  -0.01122,    63.155,  -3.47523,     -1.00,  0.951813,         3, 0.00000
    166.00,         2,         0,    1722.6,   2578.13,    17.350,  -0.01075,  -0.01075,    63.855,  -3.52411,     -1.00,  0.952679,         3, 0.00000
    166.20,         2,         0,    1726.1,   2581.60,    17.348,  -0.01029,  -0.01029,    64.565,  -3.57117,     -1.00,  0.953529,         3, 0.00000
    166.40,         2,         0,    1729.5,   2585.07,    17.346,  -0.00984,  -0.00984,    65.284,  -3.61645,     -1.00,  0.954360,         3, 0.00000
