# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    216.80,         4,         0,     404.2,   3795.99,    21.987,   0.00000,   0.00000,    65.547,  -0.21210,     -1.00,  1.339729,         2, 0.00000
    217.00,         4,         0,     408.6,   3800.38,    21.987,   0.00000,   0.00000,    65.590,  -0.21210,     -1.00,  1.339729,         2, 0.00000
    217.20,         4,         0,     413.0,   3804.78,    21.987,   0.00000,   0.00000,    65.632,  -0.21210,     -1.00,  1.339728,         2, 0.00000
    217.40,         4,         0,     417.4,   3809.18,    21.987,   0.00000,   0.00000,    65.675,  -0.21210,     -1.00,  1.339728,         2, 0.00000
    217.60,         4,         0,     421.8,   3813.57,    21.987,   0.00000,   0.00000,    65.717,  -0.21210,     -1.00,  1.339728,         2, 0.00000
    217.80,         4,         0,     426.2,   3817.97,    21.987,   0.00000,   0.00000,    65.760,  -0.21210,     -1.00,  1.339728,         2, 0.00000
    218.00,         4,         0,     430.6,   3822.37,    21.987,   0.00000,   0.00000,    65.802,  -0.21210,     -1.00,  1.339727,         2, 0.00000
    218.20,         4,         0,     435.0,   3826.77,    21.987,   0.00000,   0.00000,    65.844,  -0.21210,     -1.00,  1.339727,         2, 0.00000
    218.40,         4,         0,     439.4,   3831.16,    21.987,   0.00000,   0.00000,    65.887,  -0.21210,     -1.00,  1.339727,         2, 0.00000
    218.60,         4,         0,     443.8,   3835.56,    21.987,   0.00000,   0.00000,    65.929,  -0.21210,     -1.00,  1.339727,         2, 0.00000
    218.80,         4,         0,     448.2,   3839.96,    21.987,   0.00000,   0.00000,    65.972,  -0.21210,     -1.00,  1.339726,         2, 0.00000
    219.00,         4,         0,     452.6,   3844.36,    21.987,   0.00000,   0.00000,    66.014,  -0.21210,     -1.00,  1.339726,         2, 0.00000
    219.20,         4,         0,     457.0,   3848.75,    21.987,   0.00000,   0.00000,    66.056,  -0.21210,     -1.00,  1.339726,         2, 0.00000
    219.40,         4,         0,     461.3,   3853.15,    21.987,   0.00000,   0.00000,    66.099,  -0.21210,     -1.00,  1.339726,         2, 0.00000
    219.60,         4,         0,     465.7,   3857.55,    21.987,   0.00000,   0.00000,    66.141,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    219.80,         4,         0,     470.1,   3861.94,    21.987,   0.00000,   0.00000,    66.184,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    220.00,         4,         0,     474.5,   3866.34,    21.987,   0.00000,   0.00000,    66.226,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    220.20,         4,         0,     478.9,   3870.74,    21.987,   0.00000,   0.00000,    66.269,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    220.40,         4,         0,     483.3,   3875.14,    21.987,   0.00000,   0.00000,    66.311,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    220.60,         4,         0,     487.7,   3879.53,    21.987,   0.00000,   0.00000,    66.353,  -0.21210,     -1.00,  1.339725,         2, 0.00000
    220.80,         4,         0,     492.1,   3883.93,    21.987,   0.00000,   0.00000,    66.396,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    221.00,         4,         0,     496.5,   3888.33,    21.987,   0.00000,   0.00000,    66.438,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    221.20,         4,         0,     500.9,   3892.73,    21.987,   0.00000,   0.00000,    66.481,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    221.40,         4,         0,     505.3,   3897.12,    21.987,   0.00000,   0.00000,    66.523,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    221.60,         4,         0,     509.7,   3901.52,    21.987,   0.00000,   0.00000,    66.566,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    221.80,         4,         0,     514.1,   3905.92,    21.987,   0.00000,   0.00000,    66.608,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    222.00,         4,         0,     518.5,   3910.32,    21.987,   0.00000,   0.00000,    66.650,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    222.20,         4,         0,     522.9,   3914.71,    21.987,   0.00000,   0.00000,    66.693,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    222.40,         4,         0,     527.3,   3919.11,    21.987,   0.00000,   0.00000,    66.735,  -0.21210,     -1.00,  1.339724,         2, 0.00000
    222.60,         4,         0,     531.7,   3923.51,    21.987,   0.00000,   0.00000,    66.778,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    222.80,         4,         0,     536.1,   3927.90,    21.987,   0.00000,   0.00000,    66.820,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    223.00,         4,         0,     540.5,   3932.30,    21.987,   0.00000,   0.00000,    66.862,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    223.20,         4,         0,     544.9,   3936.70,    21.987,   0.00000,   0.00000,    66.905,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    223.40,         4,         0,     549.3,   3941.10,    21.987,   0.00000,   0.00000,    66.947,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    223.60,         4,         0,     553.7,   3945.49,    21.987,   0.00000,   0.00000,    66.990,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    223.80,         4,         0,     558.1,   3949.89,    21.987,   0.00000,   0.00000,    67.032,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    224.00,         4,         0,     562.5,   3954.29,    21.987,   0.00000,   0.00000,    67.075,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    224.20,         4,         0,     566.9,   3958.69,    21.987,   0.00000,   0.00000,    67.117,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    224.40,         4,         0,     571.3,   3963.08,    21.987,   0.00000,   0.00000,    67.159,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    224.60,         4,         0,     575.7,   3967.48,    21.987,   0.00000,   0.00000,    67.202,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    224.80,         4,         0,     580.1,   3971.88,    21.987,   0.00000,   0.00000,    67.244,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    225.00,         4,         0,     584.5,   3976.28,    21.987,   0.00000,   0.00000,    67.287,  -0.21210,     -1.00,  1.339723,         2, 0.00000
    225.20,         4,         0,     588.9,   3980.67,    21.987,   0.00000,   0.00000,    67.329,  -0.21209,     -1.00,  1.339723,         2, 0.00000
    225.40,         4,         0,     593.3,   3985.07,    21.987,   0.00000,   0.00000,    67.371,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    225.60,         4,         0,     597.7,   3989.47,    21.987,   0.00000,   0.00000,    67.414,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    225.80,         4,         0,     602.1,   3993.86,    21.987,   0.00000,   0.00000,    67.456,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    226.00,         4,         0,     606.5,   3998.26,    21.987,   0.00000,   0.00000,    67.499,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    226.20,         4,         0,     610.9,   4002.66,    21.987,   0.00000,   0.00000,    67.541,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    226.40,         4,         0,     615.3,   4007.06,    21.987,   0.00000,   0.00000,    67.584,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    226.60,         4,         0,     619.7,   4011.45,    21.987,   0.00000,   0.00000,    67.626,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    226.80,         4,         0,     624.1,   4015.85,    21.987,   0.00000,   0.00000,    67.668,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    227.00,         4,         0,     628.4,   4020.25,    21.987,   0.00000,   0.00000,    67.711,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    227.20,         4,         0,     632.8,   4024.65,    21.987,   0.00000,   0.00000,    67.753,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    227.40,         4,         0,     637.2,   4029.04,    21.987,   0.00000,   0.00000,    67.796,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    227.60,         4,         0,     641.6,   4033.44,    21.987,   0.00000,   0.00000,    67.838,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    227.80,         4,         0,     646.0,   4037.84,    21.987,   0.00000,   0.00000,    67.881,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    228.00,         4,         0,     650.4,   4042.23,    21.987,   0.00000,   0.00000,    67.923,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    228.20,         4,         0,     654.8,   4046.63,    21.987,   0.00000,   0.00000,    67.965,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    228.40,         4,         0,     659.2,   4051.03,    21.987,   0.00000,   0.00000,    68.008,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    228.60,         4,         0,     663.6,   4055.43,    21.987,   0.00000,   0.00000,    68.050,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    228.80,         4,         0,     668.0,   4059.82,    21.987,   0.00000,   0.00000,    68.093,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    229.00,         4,         0,     672.4,   4064.22,    21.987,   0.00000,   0.00000,    68.135,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    229.20,         4,         0,     676.8,   4068.62,    21.987,   0.00000,   0.00000,    68.177,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    229.40,         4,         0,     681.2,   4073.02,    21.987,   0.00000,   0.00000,    68.220,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    229.60,         4,         0,     685.6,   4077.41,    21.987,   0.00000,   0.00000,    68.262,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    229.80,         4,         0,     690.0,   4081.81,    21.987,   0.00000,   0.00000,    68.305,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    230.00,         4,         0,     694.4,   4086.21,    21.987,   0.00000,   0.00000,    68.347,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    230.20,         4,         0,     698.8,   4090.61,    21.987,   0.00000,   0.00000,    68.390,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    230.40,         4,         0,     703.2,   4095.00,    21.987,   0.00000,   0.00000,    68.432,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    230.60,         4,         0,     707.6,   4099.40,    21.987,   0.00000,   0.00000,    68.474,  -0.21209,     -1.00,  1.339722,         2, 0.00000
    230.80,         4,         0,     712.0,   4103.80,    21.987,   0.00000,   0.00000,    68.516,  -0.20641,     -1.00,  1.339722,         2, 0.00000
    231.00,         4,         0,     716.4,   4108.19,    21.987,   0.00000,   0.00000,    68.555,  -0.18486,     -1.00,  1.339722,         2, 0.00000
    231.20,         4,         0,     720.8,   4112.59,    21.987,   0.00000,   0.00000,    68.589,  -0.14704,     -1.00,  1.339722,         2, 0.00000
    231.40,         4,         0,     725.2,   4116.99,    21.987,   0.00000,   0.00000,    68.612,  -0.09257,     -1.00,  1.339722,         2, 0.00000
    231.60,         4,         0,     729.6,   4121.39,    21.987,   0.00000,   0.00000,    68.624,  -0.02115,     -1.00,  1.339722,         2, 0.00000
    231.80,         4,         0,     734.0,   4125.78,    21.987,   0.00000,   0.00000,    68.619,   0.06744,     -1.00,  1.339722,         2, 0.00000
    232.00,         4,         0,     738.4,   4130.18,    21.987,   0.00000,   0.00000,    68.595,   0.17339,     -1.00,  1.339722,         2, 0.00000
    232.20,         4,         0,     742.8,   4134.58,    21.987,   0.00000,   0.00000,    68.548,   0.29675,     -1.00,  1.339722,         2, 0.00000
    232.40,         4,         0,     747.2,   4138.98,    21.987,   0.00000,   0.00000,    68.475,   0.43754,     -1.00,  1.339722,         2, 0.00000
    232.60,         4,         0,     751.6,   4143.37,    21.987,   0.00000,   0.00000,    68.371,   0.59568,     -1.00,  1.339722,         2, 0.00000
    232.80,         4,         0,     756.0,   4147.77,    21.987,   0.00000,   0.00000,    68.235,   0.77096,     -1.00,  1.339722,         2, 0.00000
    233.00,         4,         0,     760.4,   4152.17,    21.987,   0.00000,   0.00000,    68.061,   0.96312,     -1.00,  1.339722,         2, 0.00000
    233.20,         4,         0,     764.8,   4156.57,    21.987,   0.00000,   0.00000,    67.848,   1.17180,     -1.00,  1.339722,         2, 0.00000
    233.40,         4,         0,     769.2,   4160.96,    21.987,   0.00000,   0.00000,    67.591,   1.39662,     -1.00,  1.339722,         2, 0.00000
    233.60,         4,         0,     773.6,   4165.36,    21.987,   0.00000,   0.00000,    67.288,   1.63713,     -1.00,  1.339721,         2, 0.00000
    233.80,         4,         0,     778.0,   4169.76,    21.987,   0.00000,   0.00000,    66.935,   1.89258,     -1.00,  1.339721,         2, 0.00000
    234.00,         4,         0,     782.4,   4174.15,    21.987,   0.00000,   0.00000,    66.529,   2.16207,     -1.00,  1.339721,         2, 0.00000
    234.20,         4,         0,     786.8,   4178.55,    21.987,   0.00000,   0.00000,    66.068,   2.44532,     -1.00,  1.339721,         2, 0.00000
    234.40,         4,         0,     791.1,   4182.95,    21.987,   0.00000,   0.00000,    65.550,   2.74201,     -1.00,  1.339721,         2, 0.00000
    234.60,         4,         0,     795.5,   4187.35,    21.987,   0.00000,   0.00000,    64.970,   3.05178,     -1.00,  1.339721,         2, 0.00000
    234.80,         4,         0,     799.9,   4191.74,    21.987,   0.00000,   0.00000,    64.328,   3.37420,     -1.00,  1.339721,         2, 0.00000
    235.00,         4,         0,     804.3,   4196.14,    21.987,   0.00000,   0.00000,    63.619,   3.70883,     -1.00,  1.339721,         2, 0.00000
    235.20,         4,         0,     808.7,   4200.54,    21.987,   0.00000,   0.00000,    62.843,   4.05518,     -1.00,  1.339721,         2, 0.00000
    235.40,         4,         0,     813.1,   4204.94,    21.987,   0.00000,   0.00000,    61.996,   4.41270,     -1.00,  1.339721,         2, 0.00000
    235.60,         4,         0,     817.5,   4209.33,    21.987,   0.00000,   0.00000,    61.077,   4.78084,     -1.00,  1.339721,         2, 0.00000
    235.80,         4,         0,     821.9,   4213.73,    21.977,  -0.04892,  -0.04892,    60.084,   5.14922,     -1.00,  1.204297,         2, 0.00000
    236.00,         4,         0,     826.3,   4218.12,    21.937,  -0.19989,  -0.19989,    59.019,   5.49681,     -1.00,  0.811591,         2, 0.00000
    236.20,         4,         0,     830.7,   4222.50,    21.865,  -0.35767,  -0.35767,    57.887,   5.82161,     -1.00,  0.478282,         2, 0.00000
    236.40,         4,         0,     835.1,   4226.86,    21.761,  -0.52087,  -0.52087,    56.693,   6.12188,     -1.00,  0.000000,         2, 0.00000
    236.60,         4,         0,     839.4,   4231.20,    21.624,  -0.68789,  -0.68789,    55.441,   6.39619,     -1.00,  0.000000,         2, 0.00000
    236.80,         4,         0,     843.7,   4235.51,    21.452,  -0.85699,  -0.85699,    54.137,   6.64343,     -1.00,  0.000000,         2, 0.00000
    237.00,         4,         0,     848.0,   4239.78,    21.247,  -1.02632,  -1.02632,    52.787,   6.86288,     -1.00,  0.000000,         2, 0.00000
    237.20,         4,         0,     852.2,   4244.01,    21.008,  -1.19397,  -1.19397,    51.395,   7.05417,     -1.00,  0.000000,         2, 0.00000
    237.40,         4,         0,     856.4,   4248.18,    20.736,  -1.35810,  -1.35810,    49.968,   7.21730,     -1.00,  0.000000,         2, 0.00000
    237.60,         4,         0,     860.5,   4252.30,    20.433,  -1.51696,  -1.51696,    48.511,   7.35266,     -1.00,  0.000000,         2, 0.00000
    237.80,         4,         0,     864.5,   4256.35,    20.099,  -1.66897,  -1.66897,    47.029,   7.46091,     -1.00,  0.000000,         2, 0.00000
    238.00,         4,         0,     868.5,   4260.33,    19.737,  -1.81277,  -1.81277,    45.529,   7.54304,     -1.00,  0.000000,         2, 0.00000
    238.20,         4,         0,     872.4,   4264.24,    19.347,  -1.94724,  -1.94724,    44.015,   7.60025,     -1.00,  0.000000,         2, 0.00000
    238.40,         4,         0,     876.3,   4268.07,    18.933,  -2.07156,  -2.07156,    42.491,   7.63391,     -1.00,  0.000000,         2, 0.00000
    238.60,         4,         0,     880.0,   4271.81,    18.496,  -2.18516,  -2.18516,    40.963,   7.64554,     -1.00,  0.000000,         2, 0.00000
    238.80,         4,         0,     883.7,   4275.47,    18.038,  -2.28772,  -2.28772,    39.435,   7.63672,     -1.00,  0.000000,         2, 0.00000
    239.00,         4,         0,     887.2,   4279.03,    17.563,  -2.37919,  -2.37919,    37.911,   7.60903,     -1.00,  0.000000,         2, 0.00000
    239.20,         4,         0,     890.7,   4282.49,    17.071,  -2.45970,  -2.45970,    36.393,   7.56408,     -1.00,  0.000000,         2, 0.00000
    239.40,         4,         0,     894.1,   4285.85,    16.565,  -2.52955,  -2.52955,    34.887,   7.50337,     -1.00,  0.000000,         2, 0.00000
    239.60,         4,         0,     897.3,   4289.11,    16.047,  -2.58916,  -2.58916,    33.393,   7.42837,     -1.00,  0.000000,         2, 0.00000
    239.80,         4,         0,     900.5,   4292.27,    15.519,  -2.63902,  -2.63902,    31.916,   7.34041,     -1.00,  0.000000,         2, 0.00000
    240.00,         4,         0,     903.5,   4295.32,    14.983,  -2.67964,  -2.67964,    30.458,   7.24074,     -1.00,  0.000000,         2, 0.00000
    240.20,         4,         0,     906.5,   4298.26,    14.441,  -2.71158,  -2.71158,    29.021,   7.13047,     -1.00,  0.000000,         2, 0.00000
    240.40,         4,         0,     909.3,   4301.10,    13.894,  -2.73544,  -2.73544,    27.607,   7.01058,     -1.00,  0.000000,         2, 0.00000
    240.60,         4,         0,     912.0,   4303.82,    13.343,  -2.75183,  -2.75183,    26.218,   6.88192,     -1.00,  0.000000,         2, 0.00000
    240.80,         4,         0,     914.6,   4306.43,    12.791,  -2.76127,  -2.76127,    24.855,   6.74520,     -1.00,  0.000000,         2, 0.00000
    241.00,         4,         0,     917.1,   4308.94,    12.238,  -2.76427,  -2.76427,    23.521,   6.60100,     -1.00,  0.000000,         2, 0.00000
    241.20,         4,         0,     919.5,   4311.33,    11.686,  -2.76125,  -2.76125,    22.215,   6.44978,     -1.00,  0.000000,         2, 0.00000
    241.40,         4,         0,     921.8,   4313.61,    11.135,  -2.75257,  -2.75257,    20.941,   6.29188,     -1.00,  0.000000,         2, 0.00000
    241.60,         4,         0,     924.0,   4315.78,    10.588,  -2.73850,  -2.73850,    19.699,   6.12755,     -1.00,  0.000000,         2, 0.00000
    241.80,         4,         0,     926.0,   4317.85,    10.044,  -2.71926,  -2.71926,    18.491,   5.95695,     -1.00,  0.000000,         2, 0.00000
    242.00,         4,         0,     928.0,   4319.80,     9.505,  -2.69499,  -2.69499,    17.317,   5.78015,     -1.00,  0.000000,         2, 0.00000
    242.20,         4,         0,     929.8,   4321.65,     8.972,  -2.66576,  -2.66576,    16.179,   5.59718,     -1.00,  0.000000,         2, 0.00000
    242.40,         4,         0,     931.6,   4323.39,     8.445,  -2.63162,  -2.63162,    15.079,   5.40799,     -1.00,  0.000000,         2, 0.00000
    242.60,         4,         0,     933.2,   4325.03,     7.927,  -2.59254,  -2.59254,    14.017,   5.21252,     -1.00,  0.000000,         2, 0.00000
    242.80,         4,         0,     934.8,   4326.56,     7.417,  -2.54848,  -2.54848,    12.995,   5.01072,     -1.00,  0.000000,         2, 0.00000
    243.00,         4,         0,     936.2,   4328.00,     6.917,  -2.49938,  -2.49938,    12.013,   4.80252,     -1.00,  0.000000,         2, 0.00000
    243.20,         4,         0,     937.5,   4329.33,     6.428,  -2.44517,  -2.44517,    11.074,   4.58792,     -1.00,  0.000000,         2, 0.00000
    243.40,         4,         0,     938.8,   4330.57,     5.951,  -2.38581,  -2.38581,    10.179,   4.36701,     -1.00,  0.000000,         2, 0.00000
    243.60,         4,         0,     939.9,   4331.71,     5.487,  -2.32128,  -2.32128,     9.328,   4.13994,     -1.00,  0.000000,         2, 0.00000
    243.80,         4,         0,     941.0,   4332.77,     5.037,  -2.25158,  -2.25158,     8.523,   3.90705,     -1.00,  0.000000,         2, 0.00000
    244.00,         4,         0,     941.9,   4333.73,     4.601,  -2.17679,  -2.17679,     7.766,   3.66882,     -1.00,  0.000000,         2, 0.00000
    244.20,         4,         0,     942.8,   4334.61,     4.182,  -2.09701,  -2.09701,     7.056,   3.42594,     -1.00,  0.000000,         2, 0.00000
    244.40,         4,         0,     943.6,   4335.40,     3.779,  -2.01244,  -2.01244,     6.396,   3.17933,     -1.00,  0.000000,         2, 0.00000
    244.60,         4,         0,     944.3,   4336.12,     3.395,  -1.92332,  -1.92332,     5.785,   2.93021,     -1.00,  0.000000,         2, 0.00000
    244.80,         4,         0,     945.0,   4336.76,     3.029,  -1.82999,  -1.82999,     5.224,   2.68008,     -1.00,  0.000000,         2, 0.00000
    245.00,         4,         0,     945.5,   4337.33,     2.682,  -1.73287,  -1.73287,     4.713,   2.43071,     -1.00,  0.000000,         2, 0.00000
    245.20,         4,         0,     946.0,   4337.84,     2.356,  -1.63242,  -1.63242,     4.251,   2.18413,     -1.00,  0.000000,         2, 0.00000
    245.40,         4,         0,     946.5,   4338.28,     2.050,  -1.52916,  -1.52916,     3.839,   1.94251,     -1.00,  0.061280,         2, 0.00000
    245.60,         4,         0,     946.9,   4338.66,     1.765,  -1.42360,  -1.42360,     3.473,   1.70809,     -1.00,  0.185355,         2, 0.00000
    245.80,         4,         0,     947.2,   4338.99,     1.502,  -1.31626,  -1.31626,     3.154,   1.48306,     -1.00,  0.250830,         2, 0.00000
    246.00,         4,         0,     947.5,   4339.26,     1.260,  -1.20759,  -1.20759,     2.879,   1.26034,     -1.00,  0.291366,         2, 0.00000
    246.20,         4,         0,     947.7,   4339.49,     1.042,  -1.09406,  -1.09406,     2.649,   1.04153,     -1.00,  0.322486,         2, 0.00000
    246.40,         4,         0,     947.9,   4339.68,     0.847,  -0.97413,  -0.97413,     2.460,   0.84670,     -1.00,  0.083547,         2, 0.00000
    246.60,         4,         0,     948.0,   4339.83,     0.675,  -0.85789,  -0.85789,     2.308,   0.67512,     -1.00,  0.141118,         2, 0.00000
    246.80,         4,         0,     948.2,   4339.95,     0.526,  -0.74566,  -0.74566,     2.188,   0.52599,     -1.00,  0.174318,         2, 0.00000
    247.00,         4,         0,     948.2,   4340.05,     0.398,  -0.63831,  -0.63831,     2.096,   0.39833,     -1.00,  0.194416,         2, 0.00000
    247.20,         4,         0,     948.3,   4340.12,     0.291,  -0.53709,  -0.53709,     2.027,   0.29091,     -1.00,  0.206784,         2, 0.00000
    247.40,         4,         0,     948.4,   4340.16,     0.202,  -0.44334,  -0.44334,     1.977,   0.20224,     -1.00,  0.214284,         2, 0.00000
    247.60,         4,         0,     948.4,   4340.20,     0.131,  -0.35821,  -0.35821,     1.944,   0.13060,     -1.00,  0.218625,         2, 0.00000
    247.80,         4,         0,     948.4,   4340.22,     0.074,  -0.28252,  -0.28252,     1.924,   0.07410,     -1.00,  0.220924,         2, 0.00000
    248.00,         4,         0,     948.4,   4340.23,     0.031,  -0.21659,  -0.21659,     1.913,   0.03078,     -1.00,  0.221947,         2, 0.00000
    248.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.16034,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    248.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    248.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    248.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    249.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    249.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    249.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    249.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    249.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    250.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    250.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    250.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    250.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    250.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    251.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    251.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    251.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    251.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    251.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    252.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    252.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    252.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    252.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    252.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    253.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    253.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    253.40,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    253.60,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    253.80,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    254.00,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
    254.20,         4,         0,     948.4,   4340.23,     0.000,   0.00000,  -0.11532,     1.910,   0.00000,     -1.00,  0.222222,         2, 0.00000
