# vehicle id = 2
# random fix= 0.30871946
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    196.20,         4,         0,      18.4,   3518.44,    22.198,   0.00020,   0.00020,   459.733,   5.93797,     -1.00,  1.359554,        29,0.00000
    196.40,         4,         0,      22.9,   3522.88,    22.198,   0.00019,   0.00019,   458.544,   5.94745,     -1.00,  1.359533,        29,0.00000
    196.60,         4,         0,      27.3,   3527.32,    22.198,   0.00018,   0.00018,   457.354,   5.95652,     -1.00,  1.359513,        29,0.00000
    196.80,         4,         0,      31.8,   3531.76,    22.198,   0.00018,   0.00018,   456.162,   5.96520,     -1.00,  1.359494,        29,0.00000
    197.00,         4,         0,      36.2,   3536.20,    22.198,   0.00017,   0.00017,   454.968,   5.97349,     -1.00,  1.359475,        29,0.00000
    197.20,         4,         0,      40.6,   3540.64,    22.198,   0.00016,   0.00016,   453.772,   5.98142,     -1.00,  1.359458,        29,0.00000
    197.40,         4,         0,      45.1,   3545.08,    22.198,   0.00015,   0.00015,   452.575,   5.98900,     -1.00,  1.359441,        29,0.00000
    197.60,         4,         0,      49.5,   3549.52,    22.198,   0.00015,   0.00015,   451.377,   5.99625,     -1.00,  1.359425,        29,0.00000
    197.80,         4,         0,      54.0,   3553.96,    22.198,   0.00014,   0.00014,   450.177,   6.00318,     -1.00,  1.359410,        29,0.00000
    198.00,         4,         0,      58.4,   3558.40,    22.198,   0.00014,   0.00014,   448.976,   6.00981,     -1.00,  1.359395,        29,0.00000
    198.20,         4,         0,      62.8,   3562.84,    22.198,   0.00013,   0.00013,   447.773,   6.01614,     -1.00,  1.359381,        29,0.00000
    198.40,         4,         0,      67.3,   3567.28,    22.198,   0.00012,   0.00012,   446.569,   6.02220,     -1.00,  1.359368,        29,0.00000
    198.60,         4,         0,      71.7,   3571.72,    22.198,   0.00012,   0.00012,   445.364,   6.02798,     -1.00,  1.359355,        29,0.00000
    198.80,         4,         0,      76.2,   3576.16,    22.198,   0.00011,   0.00011,   444.158,   6.03352,     -1.00,  1.359342,        29,0.00000
    199.00,         4,         0,      80.6,   3580.60,    22.198,   0.00011,   0.00011,   442.951,   6.03881,     -1.00,  1.359331,        29,0.00000
    199.20,         4,         0,      85.0,   3585.04,    22.198,   0.00010,   0.00010,   441.742,   6.04386,     -1.00,  1.359319,        29,0.00000
    199.40,         4,         0,      89.5,   3589.48,    22.198,   0.00010,   0.00010,   440.533,   6.04870,     -1.00,  1.359309,        29,0.00000
    199.60,         4,         0,      93.9,   3593.92,    22.198,   0.00010,   0.00010,   439.323,   6.05331,     -1.00,  1.359298,        29,0.00000
    199.80,         4,         0,      98.4,   3598.36,    22.198,   0.00009,   0.00009,   438.112,   6.05773,     -1.00,  1.359289,        29,0.00000
    200.00,         4,         0,     102.8,   3602.80,    22.198,   0.00009,   0.00009,   436.900,   6.06195,     -1.00,  1.359279,        29,0.00000
    200.20,         4,         0,     107.2,   3607.24,    22.198,   0.00008,   0.00008,   435.687,   6.06598,     -1.00,  1.359270,        29,0.00000
    200.40,         4,         0,     111.7,   3611.68,    22.198,   0.00008,   0.00008,   434.474,   6.06984,     -1.00,  1.359261,        29,0.00000
    200.60,         4,         0,     116.1,   3616.12,    22.198,   0.00008,   0.00008,   433.259,   6.07352,     -1.00,  1.359253,        29,0.00000
    200.80,         4,         0,     120.6,   3620.55,    22.198,   0.00007,   0.00007,   432.044,   6.07704,     -1.00,  1.359245,        29,0.00000
    201.00,         4,         0,     125.0,   3624.99,    22.198,   0.00007,   0.00007,   430.828,   6.08041,     -1.00,  1.359238,        29,0.00000
    201.20,         4,         0,     129.4,   3629.43,    22.198,   0.00007,   0.00007,   429.612,   6.08362,     -1.00,  1.359231,        29,0.00000
    201.40,         4,         0,     133.9,   3633.87,    22.198,   0.00006,   0.00006,   428.395,   6.08670,     -1.00,  1.359224,        29,0.00000
    201.60,         4,         0,     138.3,   3638.31,    22.198,   0.00006,   0.00006,   427.177,   6.08963,     -1.00,  1.359217,        29,0.00000
    201.80,         4,         0,     142.8,   3642.75,    22.198,   0.00006,   0.00006,   425.959,   6.09244,     -1.00,  1.359211,        29,0.00000
    202.00,         4,         0,     147.2,   3647.19,    22.198,   0.00006,   0.00006,   424.740,   6.09512,     -1.00,  1.359205,        29,0.00000
    202.20,         4,         0,     151.6,   3651.63,    22.198,   0.00005,   0.00005,   423.521,   6.09769,     -1.00,  1.359199,        29,0.00000
    202.40,         4,         0,     156.1,   3656.07,    22.198,   0.00005,   0.00005,   422.301,   6.10014,     -1.00,  1.359193,        29,0.00000
    202.60,         4,         0,     160.5,   3660.51,    22.198,   0.00005,   0.00005,   421.081,   6.10248,     -1.00,  1.359188,        29,0.00000
    202.80,         4,         0,     165.0,   3664.95,    22.198,   0.00005,   0.00005,   419.860,   6.10471,     -1.00,  1.359183,        29,0.00000
    203.00,         4,         0,     169.4,   3669.39,    22.198,   0.00004,   0.00004,   418.639,   6.10685,     -1.00,  1.359178,        29,0.00000
    203.20,         4,         0,     173.8,   3673.83,    22.198,   0.00004,   0.00004,   417.418,   6.10889,     -1.00,  1.359173,        29,0.00000
    203.40,         4,         0,     178.3,   3678.27,    22.198,   0.00004,   0.00004,   416.196,   6.11085,     -1.00,  1.359169,        29,0.00000
    203.60,         4,         0,     182.7,   3682.71,    22.199,   0.00004,   0.00004,   414.973,   6.11271,     -1.00,  1.359165,        29,0.00000
    203.80,         4,         0,     187.2,   3687.15,    22.199,   0.00004,   0.00004,   413.751,   6.11449,     -1.00,  1.359161,        29,0.00000
    204.00,         4,         0,     191.6,   3691.59,    22.199,   0.00004,   0.00004,   412.527,   6.11620,     -1.00,  1.359157,        29,0.00000
    204.20,         4,         0,     196.0,   3696.03,    22.199,   0.00003,   0.00003,   411.304,   6.11782,     -1.00,  1.359153,        29,0.00000
    204.40,         4,         0,     200.5,   3700.47,    22.199,   0.00003,   0.00003,   410.080,   6.11938,     -1.00,  1.359149,        29,0.00000
    204.60,         4,         0,     204.9,   3704.91,    22.199,   0.00003,   0.00003,   408.856,   6.12086,     -1.00,  1.359146,        29,0.00000
    204.80,         4,         0,     209.3,   3709.35,    22.199,   0.00003,   0.00003,   407.632,   6.12228,     -1.00,  1.359143,        29,0.00000
    205.00,         4,         0,     213.8,   3713.79,    22.199,   0.00003,   0.00003,   406.407,   6.12364,     -1.00,  1.359140,        29,0.00000
    205.20,         4,         0,     218.2,   3718.23,    22.199,   0.00003,   0.00003,   405.183,   6.12494,     -1.00,  1.359137,        29,0.00000
    205.40,         4,         0,     222.7,   3722.67,    22.199,   0.00003,   0.00003,   403.957,   6.12618,     -1.00,  1.359134,        29,0.00000
    205.60,         4,         0,     227.1,   3727.11,    22.199,   0.00003,   0.00003,   402.732,   6.12736,     -1.00,  1.359131,        29,0.00000
    205.80,         4,         0,     231.5,   3731.55,    22.199,   0.00002,   0.00002,   401.506,   6.12849,     -1.00,  1.359128,        29,0.00000
    206.00,         4,         0,     236.0,   3735.99,    22.199,   0.00002,   0.00002,   400.281,   6.12957,     -1.00,  1.359126,        29,0.00000
    206.20,         4,         0,     240.4,   3740.43,    22.199,   0.00002,   0.00002,   399.055,   6.13060,     -1.00,  1.359124,        29,0.00000
    206.40,         4,         0,     244.9,   3744.87,    22.199,   0.00002,   0.00002,   397.828,   6.13159,     -1.00,  1.359121,        29,0.00000
    206.60,         4,         0,     249.3,   3749.31,    22.199,   0.00002,   0.00002,   396.602,   6.13253,     -1.00,  1.359119,        29,0.00000
    206.80,         4,         0,     253.7,   3753.75,    22.199,   0.00002,   0.00002,   395.375,   6.13344,     -1.00,  1.359117,        29,0.00000
    207.00,         4,         0,     258.2,   3758.19,    22.199,   0.00002,   0.00002,   394.149,   6.13430,     -1.00,  1.359115,        29,0.00000
    207.20,         4,         0,     262.6,   3762.63,    22.199,   0.00002,   0.00002,   392.922,   6.13512,     -1.00,  1.359113,        29,0.00000
    207.40,         4,         0,     267.1,   3767.06,    22.199,   0.00002,   0.00002,   391.695,   6.13590,     -1.00,  1.359111,        29,0.00000
    207.60,         4,         0,     271.5,   3771.50,    22.199,   0.00002,   0.00002,   390.467,   6.13665,     -1.00,  1.359109,        29,0.00000
    207.80,         4,         0,     275.9,   3775.94,    22.199,   0.00002,   0.00002,   389.240,   6.13737,     -1.00,  1.359108,        29,0.00000
    208.00,         4,         0,     280.4,   3780.38,    22.199,   0.00001,   0.00001,   388.012,   6.13806,     -1.00,  1.359106,        29,0.00000
    208.20,         4,         0,     284.8,   3784.82,    22.199,   0.00001,   0.00001,   386.785,   6.13871,     -1.00,  1.359105,        29,0.00000
    208.40,         4,         0,     289.3,   3789.26,    22.199,   0.00001,   0.00001,   385.557,   6.13934,     -1.00,  1.359103,        29,0.00000
    208.60,         4,         0,     293.7,   3793.70,    22.199,   0.00001,   0.00001,   384.329,   6.13994,     -1.00,  1.359102,        29,0.00000
    208.80,         4,         0,     298.1,   3798.14,    22.199,   0.00001,   0.00001,   383.101,   6.14051,     -1.00,  1.359100,        29,0.00000
    209.00,         4,         0,     302.6,   3802.58,    22.199,   0.00001,   0.00001,   381.873,   6.14105,     -1.00,  1.359099,        29,0.00000
    209.20,         4,         0,     307.0,   3807.02,    22.199,   0.00001,   0.00001,   380.645,   6.14157,     -1.00,  1.359098,        29,0.00000
    209.40,         4,         0,     311.5,   3811.46,    22.199,   0.00001,   0.00001,   379.416,   6.14207,     -1.00,  1.359097,        29,0.00000
    209.60,         4,         0,     315.9,   3815.90,    22.199,   0.00001,   0.00001,   378.188,   6.14255,     -1.00,  1.359096,        29,0.00000
    209.80,         4,         0,     320.3,   3820.34,    22.199,   0.00001,   0.00001,   376.959,   6.14300,     -1.00,  1.359095,        29,0.00000
    210.00,         4,         0,     324.8,   3824.78,    22.199,   0.00001,   0.00001,   375.731,   6.14344,     -1.00,  1.359093,        29,0.00000
    210.20,         4,         0,     329.2,   3829.22,    22.199,   0.00001,   0.00001,   374.502,   6.14385,     -1.00,  1.359092,        29,0.00000
    210.40,         4,         0,     333.7,   3833.66,    22.199,   0.00001,   0.00001,   373.273,   6.14425,     -1.00,  1.359092,        29,0.00000
    210.60,         4,         0,     338.1,   3838.10,    22.199,   0.00001,   0.00001,   372.044,   6.14463,     -1.00,  1.359091,        29,0.00000
    210.80,         4,         0,     342.5,   3842.54,    22.199,   0.00001,   0.00001,   370.815,   6.14499,     -1.00,  1.359090,        29,0.00000
    211.00,         4,         0,     347.0,   3846.98,    22.199,   0.00001,   0.00001,   369.586,   6.14534,     -1.00,  1.359089,        29,0.00000
    211.20,         4,         0,     351.4,   3851.42,    22.199,   0.00001,   0.00001,   368.357,   6.14567,     -1.00,  1.359088,        29,0.00000
    211.40,         4,         0,     355.9,   3855.86,    22.199,   0.00001,   0.00001,   367.128,   6.14598,     -1.00,  1.359087,        29,0.00000
    211.60,         4,         0,     360.3,   3860.30,    22.199,   0.00001,   0.00001,   365.899,   6.14629,     -1.00,  1.359087,        29,0.00000
    211.80,         4,         0,     364.7,   3864.74,    22.199,   0.00001,   0.00001,   364.669,   6.14658,     -1.00,  1.359086,        29,0.00000
    212.00,         4,         0,     369.2,   3869.18,    22.199,   0.00001,   0.00001,   363.440,   6.14685,     -1.00,  1.359085,        29,0.00000
    212.20,         4,         0,     373.6,   3873.62,    22.199,   0.00001,   0.00001,   362.211,   6.14711,     -1.00,  1.359085,        29,0.00000
    212.40,         4,         0,     378.1,   3878.06,    22.199,   0.00001,   0.00001,   360.981,   6.14737,     -1.00,  1.359084,        29,0.00000
    212.60,         4,         0,     382.5,   3882.50,    22.199,   0.00001,   0.00001,   359.752,   6.14761,     -1.00,  1.359083,        29,0.00000
    212.80,         4,         0,     386.9,   3886.94,    22.199,   0.00001,   0.00001,   358.522,   6.14784,     -1.00,  1.359083,        29,0.00000
    213.00,         4,         0,     391.4,   3891.38,    22.199,   0.00000,   0.00000,   357.293,   6.14806,     -1.00,  1.359082,        29,0.00000
    213.20,         4,         0,     395.8,   3895.82,    22.199,   0.00000,   0.00000,   356.063,   6.14826,     -1.00,  1.359082,        29,0.00000
    213.40,         4,         0,     400.3,   3900.26,    22.199,   0.00000,   0.00000,   354.833,   6.14846,     -1.00,  1.359081,        29,0.00000
    213.60,         4,         0,     404.7,   3904.70,    22.199,   0.00000,   0.00000,   353.603,   6.14866,     -1.00,  1.359081,        29,0.00000
    213.80,         4,         0,     409.1,   3909.14,    22.199,   0.00000,   0.00000,   352.374,   6.14884,     -1.00,  1.359080,        29,0.00000
    214.00,         4,         0,     413.6,   3913.58,    22.199,   0.00000,   0.00000,   351.144,   6.14901,     -1.00,  1.359080,        29,0.00000
    214.20,         4,         0,     418.0,   3918.02,    22.199,   0.00000,   0.00000,   349.914,   6.14918,     -1.00,  1.359080,        29,0.00000
    214.40,         4,         0,     422.5,   3922.46,    22.199,   0.00000,   0.00000,   348.684,   6.14934,     -1.00,  1.359079,        29,0.00000
    214.60,         4,         0,     426.9,   3926.90,    22.199,   0.00000,   0.00000,   347.454,   6.14949,     -1.00,  1.359079,        29,0.00000
    214.80,         4,         0,     431.3,   3931.33,    22.199,   0.00000,   0.00000,   346.224,   6.14964,     -1.00,  1.359079,        29,0.00000
    215.00,         4,         0,     435.8,   3935.77,    22.199,   0.00000,   0.00000,   344.995,   6.14978,     -1.00,  1.359078,        29,0.00000
    215.20,         4,         0,     440.2,   3940.21,    22.199,   0.00000,   0.00000,   343.765,   6.14991,     -1.00,  1.359078,        29,0.00000
    215.40,         4,         0,     444.7,   3944.65,    22.199,   0.00000,   0.00000,   342.535,   6.15004,     -1.00,  1.359078,        29,0.00000
    215.60,         4,         0,     449.1,   3949.09,    22.199,   0.00000,   0.00000,   341.305,   6.15024,     -1.00,  1.359077,        29,0.00000
    215.80,         4,         0,     453.5,   3953.53,    22.199,   0.00000,   0.00000,   340.074,   6.15065,     -1.00,  1.359077,        29,0.00000
    216.00,         4,         0,     458.0,   3957.97,    22.199,   0.00000,   0.00000,   338.844,   6.15148,     -1.00,  1.359077,        29,0.00000
    216.20,         4,         0,     462.4,   3962.41,    22.199,   0.00000,   0.00000,   337.614,   6.15297,     -1.00,  1.359076,        29,0.00000
    216.40,         4,         0,     466.9,   3966.85,    22.199,   0.00000,   0.00000,   336.383,   6.15540,     -1.00,  1.359076,        29,0.00000
    216.60,         4,         0,     471.3,   3971.29,    22.199,   0.00000,   0.00000,   335.152,   6.15908,     -1.00,  1.359076,        29,0.00000
    216.80,         4,         0,     475.7,   3975.73,    22.199,   0.00000,   0.00000,   333.919,   6.16435,     -1.00,  1.359076,        29,0.00000
    217.00,         4,         0,     480.2,   3980.17,    22.199,   0.00000,   0.00000,   332.686,   6.17157,     -1.00,  1.359075,        29,0.00000
    217.20,         4,         0,     484.6,   3984.61,    22.199,   0.00000,   0.00000,   331.450,   6.18114,     -1.00,  1.359075,        29,0.00000
    217.40,         4,         0,     489.1,   3989.05,    22.199,   0.00000,   0.00000,   330.213,   6.19344,     -1.00,  1.359075,        29,0.00000
    217.60,         4,         0,     493.5,   3993.49,    22.199,   0.00000,   0.00000,   328.973,   6.20890,     -1.00,  1.359075,        29,0.00000
    217.80,         4,         0,     497.9,   3997.93,    22.199,   0.00000,   0.00000,   327.729,   6.22795,     -1.00,  1.359075,        29,0.00000
    218.00,         4,         0,     502.4,   4002.37,    22.199,   0.00000,   0.00000,   326.481,   6.25101,     -1.00,  1.359075,        29,0.00000
    218.20,         4,         0,     506.8,   4006.81,    22.199,   0.00000,   0.00000,   325.228,   6.27855,     -1.00,  1.359074,        29,0.00000
    218.40,         4,         0,     511.3,   4011.25,    22.199,   0.00000,   0.00000,   323.969,   6.31101,     -1.00,  1.359074,        29,0.00000
    218.60,         4,         0,     515.7,   4015.69,    22.199,   0.00000,   0.00000,   322.703,   6.34886,     -1.00,  1.359074,        29,0.00000
    218.80,         4,         0,     520.1,   4020.13,    22.199,   0.00000,   0.00000,   321.429,   6.39256,     -1.00,  1.359074,        29,0.00000
    219.00,         4,         0,     524.6,   4024.57,    22.199,   0.00000,   0.00000,   320.145,   6.44258,     -1.00,  1.359074,        29,0.00000
    219.20,         4,         0,     529.0,   4029.01,    22.199,   0.00000,   0.00000,   318.851,   6.49937,     -1.00,  1.359074,        29,0.00000
    219.40,         4,         0,     533.4,   4033.45,    22.199,   0.00000,   0.00000,   317.545,   6.56339,     -1.00,  1.359073,        29,0.00000
    219.60,         4,         0,     537.9,   4037.89,    22.199,   0.00000,   0.00000,   316.225,   6.63509,     -1.00,  1.359073,        29,0.00000
    219.80,         4,         0,     542.3,   4042.33,    22.199,   0.00000,   0.00000,   314.890,   6.71491,     -1.00,  1.359073,        29,0.00000
    220.00,         4,         0,     546.8,   4046.77,    22.199,   0.00000,   0.00000,   313.538,   6.80328,     -1.00,  1.359073,        29,0.00000
    220.20,         4,         0,     551.2,   4051.21,    22.199,   0.00000,   0.00000,   312.168,   6.90058,     -1.00,  1.359073,        29,0.00000
    220.40,         4,         0,     555.6,   4055.65,    22.199,   0.00000,   0.00000,   310.777,   7.00720,     -1.00,  1.359073,        29,0.00000
    220.60,         4,         0,     560.1,   4060.09,    22.199,   0.00000,   0.00000,   309.364,   7.12350,     -1.00,  1.359073,        29,0.00000
    220.80,         4,         0,     564.5,   4064.53,    22.199,   0.00000,   0.00000,   307.927,   7.24979,     -1.00,  1.359073,        29,0.00000
    221.00,         4,         0,     569.0,   4068.97,    22.199,   0.00000,   0.00000,   306.463,   7.38634,     -1.00,  1.359073,        29,0.00000
    221.20,         4,         0,     573.4,   4073.41,    22.199,   0.00000,   0.00000,   304.971,   7.53340,     -1.00,  1.359073,        29,0.00000
    221.40,         4,         0,     577.8,   4077.85,    22.199,   0.00000,   0.00000,   303.449,   7.69116,     -1.00,  1.359072,        29,0.00000
    221.60,         4,         0,     582.3,   4082.29,    22.199,   0.00000,   0.00000,   301.894,   7.85977,     -1.00,  1.359072,        29,0.00000
    221.80,         4,         0,     586.7,   4086.73,    22.199,   0.00000,   0.00000,   300.304,   8.03932,     -1.00,  1.359072,        29,0.00000
    222.00,         4,         0,     591.2,   4091.17,    22.199,   0.00000,   0.00000,   298.677,   8.22984,     -1.00,  1.359072,        29,0.00000
    222.20,         4,         0,     595.6,   4095.61,    22.199,   0.00000,   0.00000,   297.011,   8.43131,     -1.00,  1.359072,        29,0.00000
    222.40,         4,         0,     600.0,   4100.04,    22.199,   0.00000,   0.00000,   295.303,   8.64366,     -1.00,  1.359072,        29,0.00000
    222.60,         4,         0,     604.5,   4104.48,    22.199,   0.00000,   0.00000,   293.552,   8.86674,     -1.00,  1.359072,        29,0.00000
    222.80,         4,         0,     608.9,   4108.92,    22.199,   0.00000,   0.00000,   291.755,   9.10036,     -1.00,  1.359072,        29,0.00000
    223.00,         4,         0,     613.4,   4113.36,    22.199,   0.00000,   0.00000,   289.911,   9.34425,     -1.00,  1.359072,        29,0.00000
    223.20,         4,         0,     617.8,   4117.80,    22.199,   0.00000,   0.00000,   288.017,   9.59811,     -1.00,  1.359072,        29,0.00000
    223.40,         4,         0,     622.2,   4122.24,    22.199,   0.00000,   0.00000,   286.071,   9.86157,     -1.00,  1.359072,        29,0.00000
    223.60,         4,         0,     626.7,   4126.68,    22.199,   0.00000,   0.00000,   284.071,  10.13421,     -1.00,  1.359072,        29,0.00000
    223.80,         4,         0,     631.1,   4131.12,    22.199,   0.00000,   0.00000,   282.016,  10.41555,     -1.00,  1.359072,        29,0.00000
    224.00,         4,         0,     635.6,   4135.56,    22.199,   0.00000,   0.00000,   279.904,  10.70510,     -1.00,  1.359072,        29,0.00000
    224.20,         4,         0,     640.0,   4140.00,    22.199,   0.00000,   0.00000,   277.733,  11.00231,     -1.00,  1.359072,        29,0.00000
    224.40,         4,         0,     644.4,   4144.44,    22.199,   0.00000,   0.00000,   275.503,  11.30658,     -1.00,  1.359072,        29,0.00000
    224.60,         4,         0,     648.9,   4148.88,    22.199,   0.00000,   0.00000,   273.210,  11.61732,     -1.00,  1.359072,        29,0.00000
    224.80,         4,         0,     653.3,   4153.32,    22.199,   0.00000,   0.00000,   270.855,  11.93388,     -1.00,  1.359071,        29,0.00000
    225.00,         4,         0,     657.8,   4157.76,    22.199,   0.00000,   0.00000,   268.436,  12.25561,     -1.00,  1.359071,        29,0.00000
    225.20,         4,         0,     662.2,   4162.20,    22.199,   0.00000,   0.00000,   265.952,  12.58184,     -1.00,  1.359071,        29,0.00000
    225.40,         4,         0,     666.6,   4166.64,    22.199,   0.00000,   0.00000,   263.403,  12.91189,     -1.00,  1.359071,        29,0.00000
    225.60,         4,         0,     671.1,   4171.08,    22.199,   0.00000,   0.00000,   260.787,  13.24507,     -1.00,  1.359071,        29,0.00000
    225.80,         4,         0,     675.5,   4175.52,    22.199,   0.00000,   0.00000,   258.105,  13.58069,     -1.00,  1.359071,        29,0.00000
    226.00,         4,         0,     680.0,   4179.96,    22.199,   0.00000,   0.00000,   255.355,  13.91807,     -1.00,  1.359071,        29,0.00000
    226.20,         4,         0,     684.4,   4184.40,    22.199,   0.00000,   0.00000,   252.537,  14.25652,     -1.00,  1.359071,        29,0.00000
    226.40,         4,         0,     688.8,   4188.84,    22.199,   0.00000,   0.00000,   249.652,  14.59534,     -1.00,  1.359071,        29,0.00000
    226.60,         4,         0,     693.3,   4193.28,    22.199,   0.00000,   0.00000,   246.699,  14.93386,     -1.00,  1.359071,        29,0.00000
    226.80,         4,         0,     697.7,   4197.72,    22.199,   0.00000,   0.00000,   243.679,  15.27141,     -1.00,  1.359071,        29,0.00000
    227.00,         4,         0,     702.2,   4202.16,    22.199,   0.00000,   0.00000,   240.591,  15.60730,     -1.00,  1.359071,        29,0.00000
    227.20,         4,         0,     706.6,   4206.60,    22.199,   0.00000,   0.00000,   237.436,  15.94088,     -1.00,  1.359071,        29,0.00000
    227.40,         4,         0,     711.0,   4211.04,    22.199,   0.00000,   0.00000,   234.215,  16.27148,     -1.00,  1.359071,        29,0.00000
    227.60,         4,         0,     715.5,   4215.48,    22.199,   0.00000,   0.00000,   230.928,  16.59844,     -1.00,  1.359071,        29,0.00000
    227.80,         4,         0,     719.9,   4219.92,    22.199,   0.00000,   0.00000,   227.576,  16.92111,     -1.00,  1.359071,        29,0.00000
    228.00,         4,         0,     724.4,   4224.36,    22.199,   0.00000,   0.00000,   224.160,  17.23885,     -1.00,  1.359071,        29,0.00000
    228.20,         4,         0,     728.8,   4228.80,    22.199,   0.00000,   0.00000,   220.681,  17.55103,     -1.00,  1.359071,        29,0.00000
    228.40,         4,         0,     733.2,   4233.24,    22.199,   0.00000,   0.00000,   217.140,  17.85701,     -1.00,  1.359071,        29,0.00000
    228.60,         4,         0,     737.7,   4237.68,    22.199,   0.00000,   0.00000,   213.539,  18.15619,     -1.00,  1.359071,        29,0.00000
    228.80,         4,         0,     742.1,   4242.12,    22.199,   0.00000,   0.00000,   209.878,  18.44798,     -1.00,  1.359071,        29,0.00000
    229.00,         4,         0,     746.6,   4246.56,    22.199,   0.00000,   0.00000,   206.160,  18.73179,     -1.00,  1.359071,        29,0.00000
    229.20,         4,         0,     751.0,   4251.00,    22.199,   0.00000,   0.00000,   202.386,  19.00707,     -1.00,  1.359071,        29,0.00000
    229.40,         4,         0,     755.4,   4255.44,    22.199,   0.00000,   0.00000,   198.558,  19.27330,     -1.00,  1.359071,        29,0.00000
    229.60,         4,         0,     759.9,   4259.88,    22.199,   0.00000,   0.00000,   194.678,  19.52997,     -1.00,  1.359071,        29,0.00000
    229.80,         4,         0,     764.3,   4264.32,    22.199,   0.00000,   0.00000,   190.747,  19.77661,     -1.00,  1.359071,        29,0.00000
    230.00,         4,         0,     768.8,   4268.75,    22.199,   0.00000,   0.00000,   186.769,  20.01279,     -1.00,  1.359071,        29,0.00000
    230.20,         4,         0,     773.2,   4273.19,    22.199,   0.00000,   0.00000,   182.743,  20.23808,     -1.00,  1.359071,        29,0.00000
    230.40,         4,         0,     777.6,   4277.63,    22.199,   0.00000,   0.00000,   178.674,  20.45213,     -1.00,  1.359071,        29,0.00000
    230.60,         4,         0,     782.1,   4282.07,    22.199,   0.00000,   0.00000,   174.564,  20.65457,     -1.00,  1.359071,        29,0.00000
    230.80,         4,         0,     786.5,   4286.51,    22.193,  -0.02844,  -0.02844,   170.414,  20.83943,     -1.00,  1.279246,        29,0.00000
    231.00,         4,         0,     790.9,   4290.95,    22.171,  -0.10773,  -0.10773,   166.231,  20.99626,     -1.00,  1.061238,        29,0.00000
    231.20,         4,         0,     795.4,   4295.38,    22.134,  -0.18912,  -0.18912,   162.019,  21.12440,     -1.00,  0.849988,        29,0.00000
    231.40,         4,         0,     799.8,   4299.80,    22.079,  -0.27234,  -0.27234,   157.784,  21.22332,     -1.00,  0.658243,        29,0.00000
    231.60,         4,         0,     804.2,   4304.21,    22.008,  -0.35708,  -0.35708,   153.532,  21.29256,     -1.00,  0.485812,        29,0.00000
    231.80,         4,         0,     808.6,   4308.60,    21.919,  -0.44299,  -0.44299,   149.270,  21.33180,     -1.00,  0.200539,        29,0.00000
    232.00,         4,         0,     813.0,   4312.98,    21.813,  -0.52970,  -0.52970,   145.003,  21.34087,     -1.00,  0.000000,        29,0.00000
    232.20,         4,         0,     817.3,   4317.33,    21.690,  -0.61683,  -0.61683,   140.737,  21.31979,     -1.00,  0.000000,        29,0.00000
    232.40,         4,         0,     821.7,   4321.65,    21.549,  -0.70396,  -0.70396,   136.478,  21.26866,     -1.00,  0.000000,        29,0.00000
    232.60,         4,         0,     825.9,   4325.94,    21.391,  -0.79068,  -0.79068,   132.232,  21.18702,     -1.00,  0.000000,        29,0.00000
    232.80,         4,         0,     830.2,   4330.20,    21.216,  -0.87642,  -0.87642,   128.006,  21.07546,     -1.00,  0.000000,        29,0.00000
    233.00,         4,         0,     834.4,   4334.43,    21.023,  -0.96078,  -0.96078,   123.805,  20.93509,     -1.00,  0.000000,        29,0.00000
    233.20,         4,         0,     838.6,   4338.61,    20.815,  -1.04343,  -1.04343,   119.635,  20.76735,     -1.00,  0.000000,        29,0.00000
    233.40,         4,         0,     842.8,   4342.75,    20.590,  -1.12409,  -1.12409,   115.500,  20.57392,     -1.00,  0.000000,        29,0.00000
    233.60,         4,         0,     846.8,   4346.85,    20.349,  -1.20256,  -1.20256,   111.408,  20.34945,     -1.00,  0.000000,        29,0.00000
    233.80,         4,         0,     850.9,   4350.89,    20.094,  -1.27725,  -1.27725,   107.363,  20.09400,     -1.00,  0.000000,        29,0.00000
    234.00,         4,         0,     854.9,   4354.88,    19.825,  -1.34743,  -1.34743,   103.371,  19.82452,     -1.00,  0.000000,        29,0.00000
    234.20,         4,         0,     858.8,   4358.82,    19.541,  -1.41625,  -1.41625,    99.435,  19.54127,     -1.00,  0.000000,        29,0.00000
    234.40,         4,         0,     862.7,   4362.70,    19.245,  -1.48346,  -1.48346,    95.556,  19.24458,     -1.00,  0.000000,        29,0.00000
    234.60,         4,         0,     866.5,   4366.52,    18.935,  -1.54883,  -1.54883,    91.738,  18.93481,     -1.00,  0.000000,        29,0.00000
    234.80,         4,         0,     870.3,   4370.27,    18.612,  -1.61213,  -1.61213,    87.984,  18.61239,     -1.00,  0.000000,        29,0.00000
