# Movsim.org example data for fuel consumption modeling
# Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg. Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,Time [min],v,v,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s,Time of day [s],
2545,2/12/2009,11:05:47,0.00001157,110547.00,A,"51,497,762",N,"10,115,107",E,"037,7",69.8204,340.0,120209,01.0,W,A*13,6,241,102,240.67,48907.67,48.91,-0.36,-0.003645193,0.15,42.48,70,19, 39947,
2546,2/12/2009,11:05:48,0.00001157,110548.00,A,"51,497,861",N,"10,115,049",E,"038,8",71.8576,338.2,120209,01.0,W,A*16,6,241,101,240.57,48927.63,48.93,-0.46,-0.004584734,0.06,42.50,72,20, 39948,
2547,2/12/2009,11:05:49,0.00001157,110549.00,A,"51,497,958",N,"10,114,982",E,"038,3",70.9316,336.4,120209,01.0,W,A*10,6,241,102,240.48,48947.33,48.95,-0.53,-0.005266071,0.17,42.52,71,20, 39949,
2548,2/12/2009,11:05:50,0.00001157,110550.00,A,"51,498,057",N,"10,114,911",E,"039,2",72.5984,337.6,120209,01.0,W,A*18,7,240,101,240.38,48967.50,48.97,-0.57,-0.005696186,0.15,42.53,73,20, 39950,
2549,2/12/2009,11:05:51,0.00001157,110551.00,A,"51,498,145",N,"10,114,810",E,"038,9",72.0428,326.8,120209,01.0,W,A*1F,7,240,102,240.24,48987.51,48.99,-0.59,-0.005880747,0.19,42.55,72,20, 39951,
2550,2/12/2009,11:05:52,0.00001157,110552.00,A,"51,498,234",N,"10,114,709",E,"039,3",72.7836,325.4,120209,01.0,W,A*1A,7,240,101,240.10,49007.73,49.01,-0.56,-0.005595752,0.21,42.57,73,20, 39952,
2551,2/12/2009,11:05:53,0.00001157,110553.00,A,"51,498,321",N,"10,114,598",E,"039,6",73.3392,323.4,120209,01.0,W,A*17,8,240,101,239.95,49028.10,49.03,-0.53,-0.005329042,0.21,42.58,73,20, 39953,
2552,2/12/2009,11:05:54,0.00001157,110554.00,A,"51,498,406",N,"10,114,482",E,"040,4",74.8208,320.2,120209,01.0,W,A*11,8,239,101,239.81,49048.88,49.05,-0.51,-0.005068171,0.12,42.60,75,21, 39954,
2553,2/12/2009,11:05:55,0.00001157,110555.00,A,"51,498,489",N,"10,114,357",E,"040,4",74.8208,316.6,120209,01.0,W,A*19,8,239,101,239.67,49069.67,49.07,-0.48,-0.004831791,0.03,42.62,75,21, 39955,
2554,2/12/2009,11:05:56,0.00001157,110556.00,A,"51,498,567",N,"10,114,222",E,"040,9",75.7468,313.2,120209,01.0,W,A*14,8,239,102,239.57,49090.71,49.09,-0.39,-0.00391146,-0.15,42.63,76,21, 39956,
2555,2/12/2009,11:05:57,0.00001157,110557.00,A,"51,498,642",N,"10,114,082",E,"041,2",76.3024,311.8,120209,01.0,W,A*1B,8,239,102,239.52,49111.90,49.11,-0.30,-0.002998576,-0.30,42.65,76,21, 39957,
2556,2/12/2009,11:05:58,0.00001157,110558.00,A,"51,498,715",N,"10,113,936",E,"041,3",76.4876,308.6,120209,01.0,W,A*11,9,239,102,239.48,49133.15,49.13,-0.21,-0.002079568,-0.39,42.67,76,21, 39958,
2557,2/12/2009,11:05:59,0.00001157,110559.00,A,"51,498,786",N,"10,113,792",E,"040,6",75.1912,307.2,120209,01.0,W,A*15,8,239,102,239.43,49154.03,49.15,-0.12,-0.001159078,-0.22,42.68,75,21, 39959,
2558,2/12/2009,11:06:00,0.00001157,110600.00,A,"51,498,855",N,"10,113,650",E,"039,7",73.5244,309.0,120209,01.0,W,A*17,8,239,102,239.38,49174.46,49.17,0.02,0.000231758,-0.08,42.70,74,20, 39960,
2559,2/12/2009,11:06:01,0.00001157,110601.00,A,"51,498,922",N,"10,113,510",E,"038,9",72.0428,338.4,120209,01.0,W,A*19,8,239,102,239.43,49194.47,49.19,0.14,0.001386034,0.21,42.72,72,20, 39961,
2560,2/12/2009,11:06:02,0.00001157,110602.00,A,"51,498,988",N,"10,113,374",E,"038,3",70.9316,310.0,120209,01.0,W,A*1A,8,239,102,239.48,49214.17,49.21,0.23,0.002294592,0.50,42.73,71,20, 39962,
2561,2/12/2009,11:06:03,0.00001157,110603.00,A,"51,499,054",N,"10,113,240",E,"038,9",72.0428,308.4,120209,01.0,W,A*13,9,239,102,239.52,49234.19,49.23,0.32,0.003178543,0.64,42.75,72,20, 39963,
2562,2/12/2009,11:06:04,0.00001157,110604.00,A,"51,499,123",N,"10,113,108",E,"039,1",72.4132,310.8,120209,01.0,W,A*16,8,239,101,239.57,49254.30,49.25,0.40,0.004022558,0.84,42.77,72,20, 39964,
2563,2/12/2009,11:06:05,0.00001157,110605.00,A,"51,499,197",N,"10,112,974",E,"040,5",75.006,310.8,120209,01.0,W,A*10,8,239,102,239.71,49275.14,49.28,0.48,0.004815306,0.85,42.78,75,21, 39965,
2564,2/12/2009,11:06:06,0.00001157,110606.00,A,"51,499,276",N,"10,112,839",E,"042,2",78.1544,315.0,120209,01.0,W,A*1F,9,239,102,239.86,49296.84,49.30,0.49,0.004909953,0.80,42.80,78,22, 39966,
2565,2/12/2009,11:06:07,0.00001157,110607.00,A,"51,499,363",N,"10,112,703",E,"043,9",81.3028,316.4,120209,01.0,W,A*10,9,240,102,240.00,49319.43,49.32,0.50,0.0049821,0.73,42.82,81,23, 39967,
2566,2/12/2009,11:06:08,0.00001157,110608.00,A,"51,499,456",N,"10,112,567",E,"045,6",84.4512,319.6,120209,01.0,W,A*1A,10,240,101,240.14,49342.89,49.34,0.50,0.00504817,0.64,42.83,84,23, 39968,
2567,2/12/2009,11:06:09,0.00001157,110609.00,A,"51,499,554",N,"10,112,430",E,"047,1",87.2292,319.0,120209,01.0,W,A*18,9,240,102,240.29,49367.12,49.37,0.49,0.004902716,0.55,42.85,87,24, 39969,
2568,2/12/2009,11:06:10,0.00001157,110610.00,A,"51,499,657",N,"10,112,292",E,"048,4",89.6368,321.2,120209,01.0,W,A*1D,8,240,102,240.43,49392.02,49.39,0.44,0.004395043,0.55,42.87,90,25, 39970,
2569,2/12/2009,11:06:11,0.00001157,110611.00,A,"51,499,765",N,"10,112,155",E,"049,6",91.8592,321.0,120209,01.0,W,A*15,9,241,102,240.52,49417.53,49.42,0.37,0.003734662,0.42,42.88,92,26, 39971,
2570,2/12/2009,11:06:12,0.00001157,110612.00,A,"51,499,877",N,"10,112,019",E,"050,6",93.7112,324.2,120209,01.0,W,A*1C,8,241,102,240.62,49443.56,49.44,0.31,0.003110463,0.37,42.90,94,26, 39972,
2571,2/12/2009,11:06:13,0.00001157,110613.00,A,"51,499,994",N,"10,111,887",E,"051,4",95.1928,324.2,120209,01.0,W,A*1E,9,241,101,240.71,49470.01,49.47,0.22,0.002158924,0.35,42.92,95,26, 39973,
2572,2/12/2009,11:06:14,0.00001157,110614.00,A,"51,500,115",N,"10,111,756",E,"052,7",97.6004,327.8,120209,01.0,W,A*13,8,241,102,240.76,49497.12,49.50,0.12,0.001241993,0.19,42.93,98,27, 39974,
2573,2/12/2009,11:06:15,0.00001157,110615.00,A,"51,500,239",N,"10,111,628",E,"052,9",97.9708,326.6,120209,01.0,W,A*16,6,242,101,240.81,49524.33,49.52,0.02,0.00017541,0.18,42.95,98,27, 39975,
2574,2/12/2009,11:06:16,0.00001157,110616.00,A,"51,500,365",N,"10,111,502",E,"053,5",99.082,328.0,120209,01.0,W,A*13,7,242,103,240.81,49551.85,49.55,-0.09,-0.000868982,0.12,42.97,99,28, 39976,
2575,2/12/2009,11:06:17,0.00001157,110617.00,A,"51,500,499",N,"10,111,387",E,"054,1",100.1932,330.2,120209,01.0,W,A*15,8,242,102,240.81,49579.69,49.58,-0.22,-0.002242091,0.05,42.98,100,28, 39977,
2576,2/12/2009,11:06:18,0.00001157,110618.00,A,"51,500,630",N,"10,111,266",E,"054,2",100.3784,331.4,120209,01.0,W,A*11,7,242,102,240.71,49607.57,49.61,-0.38,-0.003771807,0.06,43.00,100,28, 39978,
2577,2/12/2009,11:06:19,0.00001157,110619.00,A,"51,500,764",N,"10,111,152",E,"054,3",100.5636,329.8,120209,01.0,W,A*10,7,242,102,240.62,49635.50,49.64,-0.53,-0.005296157,0.04,43.02,101,28, 39979,
2578,2/12/2009,11:06:20,0.00001157,110620.00,A,"51,500,899",N,"10,111,037",E,"054,4",100.7488,331.4,120209,01.0,W,A*17,7,242,101,240.48,49663.49,49.66,-0.70,-0.006982637,0.03,43.03,101,28, 39980,
2579,2/12/2009,11:06:21,0.00001157,110621.00,A,"51,501,033",N,"10,110,922",E,"054,5",100.934,332.0,120209,01.0,W,A*15,7,241,101,240.29,49691.53,49.69,-0.88,-0.008836431,0.01,43.05,101,28, 39981,
2580,2/12/2009,11:06:22,0.00001157,110622.00,A,"51,501,169",N,"10,110,812",E,"054,7",101.3044,333.6,120209,01.0,W,A*1F,8,241,100,240.00,49719.67,49.72,-1.10,-0.011033225,0.00,43.07,101,28, 39982,
2581,2/12/2009,11:06:23,0.00001157,110623.00,A,"51,501,306",N,"10,110,702",E,"054,6",101.1192,333.8,120209,01.0,W,A*14,8,241,102,239.67,49747.76,49.75,-1.31,-0.013057942,0.01,43.08,101,28, 39983,
2582,2/12/2009,11:06:24,0.00001157,110624.00,A,"51,501,443",N,"10,110,594",E,"054,6",101.1192,333.8,120209,01.0,W,A*18,8,240,102,239.29,49775.84,49.78,-1.53,-0.015251037,0.01,43.10,101,28, 39984,
2583,2/12/2009,11:06:25,0.00001157,110625.00,A,"51,501,578",N,"10,110,484",E,"054,6",101.1192,367.8,120209,01.0,W,A*11,7,240,102,238.86,49803.93,49.80,-1.74,-0.017443966,0.01,43.12,101,28, 39985,
2584,2/12/2009,11:06:26,0.00001157,110626.00,A,"51,501,713",N,"10,110,372",E,"054,7",101.3044,367.8,120209,01.0,W,A*12,7,239,102,238.33,49832.07,49.83,-1.96,-0.019637912,0.00,43.13,101,28, 39986,
2585,2/12/2009,11:06:27,0.00001157,110627.00,A,"51,501,848",N,"10,110,261",E,"054,7",101.3044,367.8,120209,01.0,W,A*11,6,239,102,237.71,49860.21,49.86,-2.17,-0.021668814,0.00,43.15,101,28, 39987,
2586,2/12/2009,11:06:28,0.00001157,110628.00,A,"51,501,985",N,"10,110,151",E,"054,7",101.3044,333.6,120209,01.0,W,A*11,7,238,102,237.05,49888.35,49.89,-2.37,-0.023695205,0.00,43.17,101,28, 39988,
2587,2/12/2009,11:06:29,0.00001157,110629.00,A,"51,502,121",N,"10,110,042",E,"054,7",101.3044,333.8,120209,01.0,W,A*18,7,238,102,236.33,49916.49,49.92,-2.57,-0.02572066,0.00,43.18,101,28, 39989,
2588,2/12/2009,11:06:30,0.00001157,110630.00,A,"51,502,257",N,"10,109,932",E,"054,7",101.3044,334.0,120209,01.0,W,A*1B,7,237,102,235.57,49944.63,49.94,-2.76,-0.027576072,0.00,43.20,101,28, 39990,
2589,2/12/2009,11:06:31,0.00001157,110631.00,A,"51,502,393",N,"10,109,823",E,"054,7",101.3044,334.0,120209,01.0,W,A*12,7,236,102,234.76,49972.77,49.97,-2.93,-0.029272265,0.00,43.22,101,28, 39991,
2590,2/12/2009,11:06:32,0.00001157,110632.00,A,"51,502,529",N,"10,109,713",E,"054,7",101.3044,334.0,120209,01.0,W,A*1A,7,235,102,233.90,50000.91,50.00,-3.06,-0.030630666,-0.01,43.23,101,28, 39992,
2591,2/12/2009,11:06:33,0.00001157,110633.00,A,"51,502,664",N,"10,109,604",E,"054,7",101.3044,334.0,120209,01.0,W,A*16,7,234,101,233.00,50029.05,50.03,-3.20,-0.03198945,-0.01,43.25,101,28, 39993,
2592,2/12/2009,11:06:34,0.00001157,110634.00,A,"51,502,800",N,"10,109,494",E,"054,7",101.3044,334.2,120209,01.0,W,A*14,8,233,102,232.05,50057.19,50.06,-3.32,-0.033179456,-0.01,43.27,101,28, 39994,
2593,2/12/2009,11:06:35,0.00001157,110635.00,A,"51,502,936",N,"10,109,385",E,"054,7",101.3044,333.8,120209,01.0,W,A*1B,7,232,102,231.10,50085.33,50.09,-3.44,-0.034369803,-0.01,43.28,101,28, 39995,
2594,2/12/2009,11:06:36,0.00001157,110636.00,A,"51,503,072",N,"10,109,275",E,"054,6",101.1192,333.6,120209,01.0,W,A*11,8,231,102,230.10,50113.42,50.11,-3.54,-0.035391294,0.00,43.30,101,28, 39996,
2595,2/12/2009,11:06:37,0.00001157,110637.00,A,"51,503,208",N,"10,109,166",E,"054,6",101.1192,333.6,120209,01.0,W,A*1E,9,229,102,229.10,50141.51,50.14,-3.64,-0.036413085,0.00,43.32,101,28, 39997,
2596,2/12/2009,11:06:38,0.00001157,110638.00,A,"51,503,344",N,"10,109,056",E,"054,6",101.1192,333.6,120209,01.0,W,A*1A,8,228,101,228.05,50169.60,50.17,-3.73,-0.037265942,0.00,43.33,101,28, 39998,
2597,2/12/2009,11:06:39,0.00001157,110639.00,A,"51,503,480",N,"10,108,946",E,"054,6",101.1192,333.6,120209,01.0,W,A*1D,9,227,102,227.00,50197.69,50.20,-3.80,-0.037956745,0.00,43.35,101,28, 39999,
2598,2/12/2009,11:06:40,0.00001157,110640.00,A,"51,503,615",N,"10,108,837",E,"054,6",101.1192,333.6,120209,01.0,W,A*1A,9,226,101,225.90,50225.78,50.23,-3.85,-0.03850687,-0.01,43.37,101,28, 40000,
2599,2/12/2009,11:06:41,0.00001157,110641.00,A,"51,503,751",N,"10,108,727",E,"054,6",101.1192,333.8,120209,01.0,W,A*1A,9,225,102,224.81,50253.87,50.25,-3.88,-0.038740199,-0.06,43.38,101,28, 40001,
2600,2/12/2009,11:06:42,0.00001157,110642.00,A,"51,503,886",N,"10,108,617",E,"054,6",101.1192,334.0,120209,01.0,W,A*11,10,223,102,223.67,50281.95,50.28,-3.90,-0.039010141,-0.12,43.40,101,28, 40002,
2601,2/12/2009,11:06:43,0.00001157,110643.00,A,"51,504,022",N,"10,108,508",E,"054,6",101.1192,334.2,120209,01.0,W,A*1E,9,222,102,222.52,50310.04,50.31,-3.87,-0.038634627,-0.18,43.42,101,28, 40003,
2602,2/12/2009,11:06:44,0.00001157,110644.00,A,"51,504,158",N,"10,108,400",E,"054,5",100.934,334.6,120209,01.0,W,A*1B,9,221,102,221.38,50338.08,50.34,-3.81,-0.038113309,-0.23,43.43,101,28, 40004,
2603,2/12/2009,11:06:45,0.00001157,110645.00,A,"51,504,294",N,"10,108,293",E,"054,1",100.1932,366.8,120209,01.0,W,A*18,9,220,102,220.29,50365.91,50.37,-3.73,-0.037270739,-0.23,43.45,100,28, 40005,
2604,2/12/2009,11:06:46,0.00001157,110646.00,A,"51,504,429",N,"10,108,188",E,"053,7",99.4524,335.8,120209,01.0,W,A*15,9,219,101,219.24,50393.54,50.39,-3.63,-0.036273486,-0.23,43.47,99,28, 40006,
2605,2/12/2009,11:06:47,0.00001157,110647.00,A,"51,504,562",N,"10,108,085",E,"053,2",98.5264,332.8,120209,01.0,W,A*14,9,218,102,218.19,50420.91,50.42,-3.49,-0.034935383,-0.22,43.48,99,27, 40007,
2606,2/12/2009,11:06:48,0.00001157,110648.00,A,"51,504,695",N,"10,107,983",E,"052,7",97.6004,332.8,120209,01.0,W,A*14,9,217,102,217.29,50448.02,50.45,-3.34,-0.033429573,-0.19,43.50,98,27, 40008,
2607,2/12/2009,11:06:49,0.00001157,110649.00,A,"51,504,826",N,"10,107,882",E,"052,3",96.8596,335.6,120209,01.0,W,A*1E,9,216,101,216.43,50474.92,50.47,-3.18,-0.031754967,-0.19,43.52,97,27, 40009,
2608,2/12/2009,11:06:50,0.00001157,110650.00,A,"51,504,956",N,"10,107,780",E,"051,9",96.1188,335.4,120209,01.0,W,A*16,9,215,102,215.62,50501.62,50.50,-3.03,-0.030242797,-0.22,43.53,96,27, 40010,
2609,2/12/2009,11:06:51,0.00001157,110651.00,A,"51,505,085",N,"10,107,679",E,"051,5",95.378,332.8,120209,01.0,W,A*11,10,214,102,214.86,50528.12,50.53,-2.87,-0.02872634,-0.24,43.55,95,26, 40011,
2610,2/12/2009,11:06:52,0.00001157,110652.00,A,"51,505,214",N,"10,107,582",E,"051,2",94.8224,335.0,120209,01.0,W,A*17,10,212,102,214.14,50554.46,50.55,-2.72,-0.027207254,-0.31,43.57,95,26, 40012,
2611,2/12/2009,11:06:53,0.00001157,110653.00,A,"51,505,344",N,"10,107,492",E,"050,8",94.0816,336.2,120209,01.0,W,A*18,9,211,102,213.48,50580.59,50.58,-2.63,-0.026245403,-0.39,43.58,94,26, 40013,
2612,2/12/2009,11:06:54,0.00001157,110654.00,A,"51,505,476",N,"10,107,414",E,"050,2",92.9704,339.4,120209,01.0,W,A*14,8,210,102,212.86,50606.41,50.61,-2.53,-0.025295561,-0.46,43.60,93,26, 40014,
2613,2/12/2009,11:06:55,0.00001157,110655.00,A,"51,505,608",N,"10,107,348",E,"049,6",91.8592,345.0,120209,01.0,W,A*13,8,210,102,212.24,50631.93,50.63,-2.45,-0.024539285,-0.53,43.62,92,26, 40015,
2614,2/12/2009,11:06:56,0.00001157,110656.00,A,"51,505,740",N,"10,107,291",E,"048,8",90.3776,345.4,120209,01.0,W,A*13,7,210,102,211.67,50657.04,50.66,-2.38,-0.023784429,-0.55,43.63,90,25, 40016,
2615,2/12/2009,11:06:57,0.00001157,110657.00,A,"51,505,870",N,"10,107,242",E,"047,8",88.5256,382.6,120209,01.0,W,A*16,9,209,102,211.10,50681.63,50.68,-2.32,-0.02322048,-0.54,43.65,89,25, 40017,
2616,2/12/2009,11:06:58,0.00001157,110658.00,A,"51,505,998",N,"10,107,199",E,"046,6",86.3032,347.8,120209,01.0,W,A*13,9,210,102,210.52,50705.60,50.71,-2.25,-0.022450571,-0.48,43.67,86,24, 40018,
2617,2/12/2009,11:06:59,0.00001157,110659.00,A,"51,506,124",N,"10,107,162",E,"045,5",84.266,350.0,120209,01.0,W,A*14,8,210,102,210.00,50729.01,50.73,-2.17,-0.021651409,-0.42,43.68,84,23, 40019,
2618,2/12/2009,11:07:00,0.00001157,110700.00,A,"51,506,246",N,"10,107,129",E,"044,5",82.414,351.8,120209,01.0,W,A*19,9,210,102,209.48,50751.90,50.75,-2.04,-0.020400396,-0.37,43.70,82,23, 40020,
2619,2/12/2009,11:07:01,0.00001157,110701.00,A,"51,506,367",N,"10,107,100",E,"043,6",80.7472,350.4,120209,01.0,W,A*18,9,210,102,209.00,50774.33,50.77,-1.93,-0.019290612,-0.32,43.72,81,22, 40021,
2620,2/12/2009,11:07:02,0.00001157,110702.00,A,"51,506,485",N,"10,107,074",E,"042,9",79.4508,351.4,120209,01.0,W,A*1D,9,210,102,208.52,50796.40,50.80,-1.78,-0.01784022,-0.27,43.73,79,22, 40022,
2621,2/12/2009,11:07:03,0.00001157,110703.00,A,"51,506,601",N,"10,107,050",E,"042,2",78.1544,352.8,120209,01.0,W,A*10,10,209,102,208.14,50818.11,50.82,-1.58,-0.015838276,-0.05,43.75,78,22, 40023,
2622,2/12/2009,11:07:04,0.00001157,110704.00,A,"51,506,716",N,"10,107,032",E,"041,6",77.0432,353.8,120209,01.0,W,A*12,9,209,102,207.81,50839.51,50.84,-1.41,-0.014135951,0.13,43.77,77,21, 40024,
2623,2/12/2009,11:07:05,0.00001157,110705.00,A,"51,506,830",N,"10,107,022",E,"041,1",76.1172,356.6,120209,01.0,W,A*15,9,208,101,207.57,50860.65,50.86,-1.21,-0.012130426,0.44,43.78,76,21, 40025,
2624,2/12/2009,11:07:06,0.00001157,110706.00,A,"51,506,944",N,"10,107,024",E,"040,8",75.5616,002.4,120209,01.0,W,A*1A,9,208,101,207.33,50881.64,50.88,-1.03,-0.010301219,0.69,43.80,76,21, 40026,
2625,2/12/2009,11:07:07,0.00001157,110707.00,A,"51,507,057",N,"10,107,036",E,"041,8",77.4136,005.0,120209,01.0,W,A*10,8,207,102,207.14,50903.15,50.90,-0.85,-0.008468601,0.75,43.82,77,22, 40027,
2626,2/12/2009,11:07:08,0.00001157,110708.00,A,"51,507,173",N,"10,107,057",E,"042,6",78.8952,006.0,120209,01.0,W,A*11,9,206,101,207.05,50925.06,50.93,-0.71,-0.007075369,0.80,43.83,79,22, 40028,
2627,2/12/2009,11:07:09,0.00001157,110709.00,A,"51,507,292",N,"10,107,084",E,"044,5",82.414,006.8,120209,01.0,W,A*1F,8,206,102,206.90,50947.95,50.95,-0.57,-0.005711248,0.68,43.85,82,23, 40029,
2628,2/12/2009,11:07:10,0.00001157,110710.00,A,"51,507,418",N,"10,107,121",E,"046,2",85.5624,010.2,120209,01.0,W,A*15,10,205,102,206.81,50971.72,50.97,-0.48,-0.004792922,0.57,43.87,86,24, 40030,
2629,2/12/2009,11:07:11,0.00001157,110711.00,A,"51,507,547",N,"10,107,162",E,"047,6",88.1552,011.6,120209,01.0,W,A*18,10,205,102,206.71,50996.21,51.00,-0.37,-0.003725288,0.41,43.88,88,24, 40031,
2630,2/12/2009,11:07:12,0.00001157,110712.00,A,"51,507,680",N,"10,107,207",E,"048,8",90.3776,011.4,120209,01.0,W,A*10,9,204,102,206.62,51021.31,51.02,-0.29,-0.002907762,0.08,43.90,90,25, 40032,
2631,2/12/2009,11:07:13,0.00001157,110713.00,A,"51,507,815",N,"10,107,254",E,"049,8",92.2296,010.8,120209,01.0,W,A*19,10,204,102,206.52,51046.93,51.05,-0.23,-0.002319896,-0.33,43.92,92,26, 40033,
2632,2/12/2009,11:07:14,0.00001157,110714.00,A,"51,507,951",N,"10,107,308",E,"050,6",93.7112,015.6,120209,01.0,W,A*1A,10,204,101,206.48,51072.96,51.07,-0.14,-0.001367555,-0.86,43.93,94,26, 40034,
2633,2/12/2009,11:07:15,0.00001157,110715.00,A,"51,508,088",N,"10,107,373",E,"050,8",94.0816,016.0,120209,01.0,W,A*1E,8,205,102,206.43,51099.10,51.10,-0.06,-0.000599637,-1.45,43.95,94,26, 40035,
2634,2/12/2009,11:07:16,0.00001157,110716.00,A,"51,508,219",N,"10,107,452",E,"049,4",91.4888,020.2,120209,01.0,W,A*10,9,205,102,206.43,51124.51,51.12,0.04,0.000412956,-1.79,43.97,91,25, 40036,
2635,2/12/2009,11:07:17,0.00001157,110717.00,A,"51,508,343",N,"10,107,540",E,"047,2",87.4144,026.2,120209,01.0,W,A*13,8,206,101,206.43,51148.79,51.15,0.15,0.001505455,-1.85,43.98,87,24, 40037,
2636,2/12/2009,11:07:18,0.00001157,110718.00,A,"51,508,455",N,"10,107,634",E,"043,9",81.3028,027.8,120209,01.0,W,A*18,8,207,102,206.48,51171.38,51.17,0.29,0.002932802,-1.67,44.00,81,23, 40038,
2637,2/12/2009,11:07:19,0.00001157,110719.00,A,"51,508,556",N,"10,107,727",E,"039,5",73.154,030.6,120209,01.0,W,A*11,9,207,102,206.57,51191.70,51.19,0.43,0.004287551,-1.26,44.02,73,20, 40039,
2638,2/12/2009,11:07:20,0.00001157,110720.00,A,"51,508,645",N,"10,107,812",E,"035,5",65.746,030.4,120209,01.0,W,A*1D,7,208,102,206.67,51209.96,51.21,0.58,0.00581521,-0.85,44.03,66,18, 40040,
2639,2/12/2009,11:07:21,0.00001157,110721.00,A,"51,508,725",N,"10,107,888",E,"032,8",60.7456,028.8,120209,01.0,W,A*17,9,208,102,206.81,51226.83,51.23,0.70,0.006989908,-0.58,44.05,61,17, 40041,
2640,2/12/2009,11:07:22,0.00001157,110722.00,A,"51,508,802",N,"10,107,954",E,"030,9",57.2268,026.8,120209,01.0,W,A*13,8,208,101,206.95,51242.73,51.24,0.83,0.008284862,-0.42,44.07,57,16, 40042,
2641,2/12/2009,11:07:23,0.00001157,110723.00,A,"51,508,877",N,"10,108,012",E,"029,7",55.0044,024.0,120209,01.0,W,A*18,7,208,101,207.14,51258.01,51.26,0.91,0.009059852,-0.36,44.08,55,15, 40043,
2642,2/12/2009,11:07:24,0.00001157,110724.00,A,"51,508,952",N,"10,108,059",E,"028,9",53.5228,019.2,120209,01.0,W,A*15,7,208,99,207.33,51272.88,51.27,0.88,0.008848498,-0.32,44.10,54,15, 40044,
2643,2/12/2009,11:07:25,0.00001157,110725.00,A,"51,509,026",N,"10,108,097",E,"028,3",52.4116,015.0,120209,01.0,W,A*19,7,208,101,207.52,51287.44,51.29,0.85,0.008500907,-0.31,44.12,52,15, 40045,
2644,2/12/2009,11:07:26,0.00001157,110726.00,A,"51,509,100",N,"10,108,127",E,"027,6",51.1152,012.8,120209,01.0,W,A*10,8,208,102,207.67,51301.63,51.30,0.74,0.007375486,-0.24,44.13,51,14, 40046,
2645,2/12/2009,11:07:27,0.00001157,110727.00,A,"51,509,173",N,"10,108,150",E,"026,9",49.8188,009.4,120209,01.0,W,A*1D,7,208,102,207.81,51315.47,51.32,0.61,0.006145819,-0.14,44.15,50,14, 40047,
2646,2/12/2009,11:07:28,0.00001157,110728.00,A,"51,509,246",N,"10,108,164",E,"026,4",48.8928,005.4,120209,01.0,W,A*11,8,208,102,207.90,51329.05,51.33,0.45,0.004498408,-0.06,44.17,49,14, 40048,
2647,2/12/2009,11:07:29,0.00001157,110729.00,A,"51,509,317",N,"10,108,170",E,"025,9",47.9668,001.8,120209,01.0,W,A*16,8,208,102,207.90,51342.38,51.34,0.28,0.002794378,0.03,44.18,48,13, 40049,
2648,2/12/2009,11:07:30,0.00001157,110730.00,A,"51,509,388",N,"10,108,171",E,"025,7",47.5964,001.2,120209,01.0,W,A*1D,8,208,102,207.90,51355.60,51.36,0.11,0.001055061,0.09,44.20,48,13, 40050,
2649,2/12/2009,11:07:31,0.00001157,110731.00,A,"51,509,458",N,"10,108,170",E,"025,8",47.7816,001.6,120209,01.0,W,A*1C,8,208,102,207.86,51368.87,51.37,-0.04,-0.000353298,0.09,44.22,48,13, 40051,
2650,2/12/2009,11:07:32,0.00001157,110732.00,A,"51,509,529",N,"10,108,171",E,"025,9",47.9668,002.2,120209,01.0,W,A*1F,7,208,102,207.81,51382.20,51.38,-0.18,-0.001770542,0.06,44.23,48,13, 40052,
2651,2/12/2009,11:07:33,0.00001157,110733.00,A,"51,509,601",N,"10,108,172",E,"026,1",48.3372,001.6,120209,01.0,W,A*18,8,208,101,207.76,51395.62,51.40,-0.28,-0.002835031,0.03,44.25,48,13, 40053,
2652,2/12/2009,11:07:34,0.00001157,110734.00,A,"51,509,673",N,"10,108,172",E,"026,4",48.8928,001.4,120209,01.0,W,A*1D,8,208,102,207.71,51409.21,51.41,-0.35,-0.003541073,-0.03,44.27,49,14, 40054,
2653,2/12/2009,11:07:35,0.00001157,110735.00,A,"51,509,746",N,"10,108,172",E,"026,5",49.078,001.8,120209,01.0,W,A*16,8,208,102,207.67,51422.84,51.42,-0.42,-0.004246031,-0.05,44.28,49,14, 40055,
2654,2/12/2009,11:07:36,0.00001157,110736.00,A,"51,509,819",N,"10,108,173",E,"026,4",48.8928,002.2,120209,01.0,W,A*19,8,208,102,207.62,51436.42,51.44,-0.46,-0.004599862,-0.06,44.30,49,14, 40056,
2655,2/12/2009,11:07:37,0.00001157,110737.00,A,"51,509,891",N,"10,108,174",E,"026,3",48.7076,002.2,120209,01.0,W,A*18,8,208,101,207.57,51449.95,51.45,-0.50,-0.004959379,-0.06,44.32,49,14, 40057,
2656,2/12/2009,11:07:38,0.00001157,110738.00,A,"51,509,963",N,"10,108,176",E,"026,2",48.5224,002.4,120209,01.0,W,A*1E,7,208,101,207.52,51463.43,51.46,-0.53,-0.005325843,-0.08,44.33,49,13, 40058,
